"","combined_pvalue","adjusted_pvalue"
"ALDH2",0.601455659803562,1
"MSN",0.18064919753511,1
"SERINC2",0.000316756871624413,0.0520251201291712
"CTSK",2.64236327263134e-09,1.63027129873123e-06
"ATXN2L",0.461218070073259,1
"ARMC8",0.393961212872728,1
"VPS25",0.529869108416835,1
"FNDC3B",0.169169322635617,1
"CARHSP1",0.713693609092662,1
"POFUT1",0.113949577521308,1
"DDX54",0.897309436313861,1
"KIAA0368",0.496037500100102,1
"MICAL1",0.580332774374263,1
"PIM3",0.0440482762476691,1
"PPP6R1",0.206676043802808,1
"LAPTM4B",0.00759186795360672,0.618191637694316
"MRPL17",0.424069725962884,1
"TUSC3",0.121265354822192,1
"RANGAP1",0.390456497662892,1
"MON1B",0.180080587939074,1
"UQCRQ",0.000392122096469549,0.0624850805690225
"SARNP",0.707866668159664,1
"CRISPLD2",5.76209036040609e-09,3.34090351444893e-06
"IL17RC",0.225716636832473,1
"KLF16",0.416492222714861,1
"RAB34",0.844580418957686,1
"KCTD12",0.478809929796646,1
"CTBS",0.650177633520146,1
"PDLIM3",0.409861991716649,1
"LRRC26",0.000142134952855144,0.0263081011516829
"SH3BP2",0.242193910738295,1
"HEBP2",0.492116655388462,1
"RRAGA",0.402815961956944,1
"ACTR1B",0.186378271244374,1
"YIPF5",0.171897272398093,1
"SAV1",0.197104731451455,1
"TMBIM4",0.847265581021379,1
"BOK",0.254662241763781,1
"TFF3",3.01136782177025e-10,2.41531910270828e-07
"CIRBP",0.000213378972202305,0.0369376093718475
"IKBKB",0.456651341443433,1
"RCN1",0.808872431774698,1
"DCTN1",0.145915112694093,1
"HSP90AA1",6.5515158353957e-08,2.8662302229082e-05
"QARS",0.796891326562981,1
"EMC1",0.201727546395179,1
"BCKDK",0.513563515084345,1
"EIF4A1",0.141888185736206,1
"ESD",0.147643618221288,1
"EIF1B",0.751737007700128,1
"DSN1",0.163446890260884,1
"POLR2L",0.0236404447860685,1
"TOR1AIP2",0.630334340202776,1
"NR1H2",0.332931717012219,1
"MSRB2",0.814094996124419,1
"THEM6",0.0140689714237391,0.954944371970522
"KIAA1522",0.301160459952049,1
"FRMD6",0.108253017940083,1
"TAF11",0.573396767508427,1
"DUS1L",0.551018311755094,1
"PREX1",0.149627204343815,1
"AP1M1",0.0561975300461465,1
"ARIH1",0.859533597627646,1
"NOL7",0.613091932408714,1
"DHX30",0.574421536107826,1
"RBL1",0.742646178214407,1
"PKIB",0.283444728854001,1
"PDXK",0.523985405528543,1
"GREM1",0.0609871328922139,1
"ATL3",0.0098065556886458,0.738546087775199
"POLR2E",0.0346656211641612,1
"GAA",0.0580696651557552,1
"MRPL50",0.755819645860635,1
"PIGS",0.544656180421511,1
"INPPL1",0.6397523874718,1
"ATG9A",0.153924082292136,1
"TMCO1",0.583976739569189,1
"ERO1L",0.0798410223520865,1
"FAM98C",0.582723430073736,1
"GABARAPL2",0.241545528164621,1
"TOPBP1",0.640374541269653,1
"PPP2R5E",0.946573284624603,1
"SNAP29",0.276960890882884,1
"ATP6V1E1",0.661285843118422,1
"FEZ2",0.50721406034048,1
"IFT43",0.571610444745059,1
"PPM1H",0.461220363531984,1
"HMGB3",0.174856677989025,1
"GAS6",0.00230269433135089,0.250015107951799
"VAV2",0.246662991580551,1
"NFYC",0.675378672884735,1
"HNRNPC",0.129484021789625,1
"AIP",0.111002732309603,1
"LHFP",0.0405121118999113,1
"TRPM7",0.0896859846269546,1
"NDUFA8",0.514527597207907,1
"TNRC18",0.7503245521779,1
"C1QBP",0.0983408877575113,1
"UQCR10",0.0136336909331212,0.937297299532631
"LRP1",2.58365872152222e-06,0.000802074116556859
"UBE2M",0.00035035948471468,0.056770064912212
"SGK1",0.67191058367882,1
"FBXL5",0.29045690345736,1
"SLC25A1",0.093153071289905,1
"ATP6V1F",0.732187792069073,1
"RBM47",0.447772889335429,1
"ANKRD10",0.323601271876872,1
"MRPS35",0.794456693985575,1
"EIF2AK4",0.146984840649982,1
"MXRA5",6.07758681714365e-08,2.68328396037453e-05
"DOCK5",0.190477487477401,1
"LAMA4",0.0810095445643263,1
"LMAN1",0.00187289948826658,0.214088991490903
"SPNS1",5.17432153013253e-05,0.0116905722385126
"IMPDH1",0.15885019489818,1
"OGFRL1",0.264350184802019,1
"N4BP2L2",0.0123244574495733,0.857084569722439
"HSBP1",0.197052594814841,1
"MSMO1",0.491022475040711,1
"PSMA5",0.409107750750454,1
"STMN1",0.743844026372776,1
"SERF1B",0.413250168078081,1
"MRPL14",0.0342714801211146,1
"POR",0.321673845548404,1
"GTF3A",0.737225699593829,1
"NRAS",0.152630714090164,1
"TMOD3",7.55339659163079e-05,0.016084064646789
"MBNL1",0.0319142658194122,1
"IRX3",0.062560222755394,1
"GLG1",0.50422799445301,1
"AHSA2",0.476405271776723,1
"C4orf32",0.795743999690905,1
"SPARCL1",0.000800051268285085,0.112908178250395
"ASAP1",0.381717129326465,1
"EIF2S2",0.39670845313856,1
"KRT17",1.82660831460346e-08,9.25302607679035e-06
"PHF20L1",0.171134475475443,1
"TAF9B",0.790521126092992,1
"FEM1A",0.701086815618234,1
"SMAD2",0.839872800284005,1
"SYT12",0.065157320257233,1
"BRD4",0.753585609844496,1
"DGCR8",0.012669838282062,0.877300199615881
"APRT",0.0183272097586102,1
"GNA11",0.00514730888367965,0.459571857801238
"RPRD1A",0.112860800261447,1
"SLC30A7",0.880202986313629,1
"SDHC",0.00066985988548357,0.0979828424647231
"SYPL1",0.557855780442863,1
"RAB1A",0.122745937483592,1
"C1QB",0.00230915402909304,0.250015107951799
"ARFGEF3",0.00474281861175646,0.431462250688789
"PRDX2",0.000189493150546949,0.0336500866446307
"URI1",0.524122299619215,1
"HNRNPH2",0.00180522651494103,0.207834376618804
"PRRC2A",5.58614893519938e-06,0.00159069811724165
"FOXA1",0.237770615686113,1
"MRPL51",0.91307792345772,1
"ATXN7L3B",0.537687406394959,1
"AMFR",0.0307666712780523,1
"COTL1",0.00460224556272831,0.421863979841467
"COQ9",0.685605497923335,1
"LARP4B",0.923567131861769,1
"MORF4L2",0.586414574221865,1
"SMEK1",0.367991620634549,1
"CD2",0.413861718317498,1
"TMED4",0.205012385020281,1
"SSBP3",0.242034527130871,1
"MED1",0.0757430201778412,1
"FKBP4",0.00125981114058982,0.157065246790842
"TMEM9",0.0426760760320924,1
"WWTR1",0.21767671104101,1
"CCNL1",0.0161827419889147,1
"EMC7",0.698517848708402,1
"TIMM13",0.00119127124599649,0.152470131722913
"PYGB",0.406260571466915,1
"PSENEN",0.00915096920245728,0.702362820366141
"PSMD2",0.701466450749793,1
"TWF1",0.693828603210053,1
"NCOR2",0.657111111439888,1
"AKAP9",0.504099437544886,1
"ZNF335",0.308476378380804,1
"MSL1",0.207460093679133,1
"MRPL55",0.559498606450735,1
"ANKRD30A",0.0754795902537982,1
"SH3D19",0.124406787199697,1
"FAM120AOS",0.982746491414566,1
"MRPL43",0.781560566095016,1
"ESR1",0.0166167437064665,1
"COLGALT1",0.326735750255421,1
"RPL35A",0.0817878473703204,1
"RCC2",0.73818779917956,1
"C14orf2",0.0119512673884693,0.842083621809557
"RAB8A",0.462715505722129,1
"UNC45A",0.783220278322808,1
"LRPAP1",0.427448738035328,1
"SUMO2",0.464856446516806,1
"ARHGAP12",0.571306537661074,1
"RPA2",0.606126809699619,1
"NUDT2",0.78612847459786,1
"TMEM45A",0.398982513685923,1
"KRT14",0.00010072953675172,0.0196255503630386
"ANP32A",0.914364780552215,1
"ZSWIM4",0.763710132627092,1
"ECI1",0.510835500022511,1
"G6PD",0.0547823643814809,1
"TEX264",0.0174811971407541,1
"TRIM44",0.261958002217238,1
"ANAPC11",0.326284269518105,1
"LRIG1",0.141090460377665,1
"WASF2",0.00178681504835215,0.206703691136168
"HLA-DMB",0.162245194851645,1
"GALNT2",0.767609756047067,1
"CCDC124",0.373340586383575,1
"SNRNP200",0.362011356692471,1
"SLK",0.0497605281339142,1
"MRPL28",0.125449015060818,1
"KARS",0.24597742565789,1
"UCP2",0.964385181685594,1
"PTPRC",0.00914310566389193,0.702362820366141
"ID1",0.0205456690661722,1
"SUMO3",0.751392881812766,1
"EIF2S1",0.820536476155281,1
"RTN3",0.217981681931194,1
"PSMB4",0.0666595599046087,1
"TMEM30A",0.0713716824424624,1
"DLG1",0.448377026919955,1
"GNAI2",0.000203605420092012,0.0357602654028424
"MALT1",0.633282013793964,1
"RBM23",0.445313387333133,1
"SBSPON",0.228487055987295,1
"FH",0.276133186338554,1
"MRPS18B",0.757372969862377,1
"GGT5",0.353515384824016,1
"SLC39A7",0.24698698445673,1
"G2E3",0.54423785401023,1
"MRPS14",0.0939821504834297,1
"EID2",0.281323949786596,1
"PARP14",0.0222717027127048,1
"UBE2L3",0.764047152783749,1
"POLR2D",0.634877482721474,1
"EHD2",0.590406203073867,1
"SNF8",0.286036103816008,1
"NACA",0.117907920616976,1
"MAGED1",0.266518983151498,1
"MUS81",0.992050055690587,1
"TSG101",0.913908679965979,1
"SEP15",0.590891048760131,1
"EEA1",0.64528053576255,1
"ITM2A",0.230605423997597,1
"ARRDC1",0.0175154158034705,1
"HINT3",0.519870692157564,1
"MPHOSPH6",0.00187133694512409,0.214088991490903
"INTS1",0.0648842351099512,1
"PDIA3",0.0247656109724744,1
"NUP98",0.208175081196163,1
"TEAD3",0.809593713144306,1
"WDR34",0.000938353678063275,0.127595801509993
"ITGA1",0.0109660611609315,0.795645826512401
"SEC16A",0.581274228444958,1
"XPNPEP3",0.502938666191429,1
"CERCAM",0.538326313477248,1
"PYURF",0.463935475736684,1
"CAB39",0.00850051266431945,0.664786688479509
"YKT6",0.331408651915433,1
"XRCC5",0.262170124833284,1
"ANXA11",0.36172357506925,1
"TMEM9B",0.471439296605848,1
"NBPF14",0.213640289959559,1
"DUT",0.808650688168295,1
"TARBP1",0.585438155592778,1
"CTBP1",0.574054447641483,1
"TRIM27",0.279574667724057,1
"LIMK2",0.0631172186102021,1
"CDH1",0.0792576707696881,1
"ALG2",0.285657175715901,1
"PPAP2B",0.00772113357692583,0.622398727329256
"CORO1C",0.216666839959037,1
"CDC34",0.289587842738984,1
"KIAA0430",0.371337485662903,1
"PPP4R2",0.60072683302455,1
"ADGRE5",0.00732807812615549,0.605939225285586
"RAP2C",0.406644200983413,1
"NAPG",0.216469476054284,1
"CALM1",0.310572925348782,1
"MSI2",0.242522524714304,1
"LLPH",0.513350070700733,1
"ACTG2",0.0191878745633876,1
"ABHD2",0.00290963351991613,0.294628383724767
"NADSYN1",0.111736925097939,1
"PABPC4",0.810999413025856,1
"GNA13",0.695678819932192,1
"SEMA3C",0.00230721218243646,0.250015107951799
"EXOSC6",0.683918728069461,1
"CHD8",0.0599559320301132,1
"MRPL16",0.495095477592382,1
"SLTM",0.733349951677665,1
"SP1",0.250388222812764,1
"SRPR",0.532777684157637,1
"NDUFAF3",0.791172052117099,1
"ATP6V1G1",0.182076826740855,1
"TFRC",0.0584858084142328,1
"TMEM8A",0.662730543301286,1
"CYFIP1",0.264717661082897,1
"SAR1B",0.545645223300594,1
"PCNXL3",0.689545328834196,1
"BRK1",0.790353185117327,1
"ALKBH5",0.554454702214269,1
"TUBGCP5",0.00751169034566734,0.612699641548097
"BRD8",0.695781091687229,1
"SLC39A1",0.0145721282798165,0.978060660838078
"UGDH",0.043340319399626,1
"RPL12",0.0198052293335961,1
"GCLM",0.195966744563664,1
"TELO2",0.0117324776098998,0.829095548456984
"NDUFA3",0.0424982040155235,1
"AASDHPPT",0.428528615512475,1
"MED15",0.603074760698993,1
"DHRS4L2",0.638683298355016,1
"OSTC",0.268184603687732,1
"NARF",0.157235348304011,1
"ATG12",0.965421993484308,1
"ASPH",0.0993115594860504,1
"NUCKS1",0.120745924773307,1
"DDX6",0.497393431960453,1
"PDHB",0.621341293623495,1
"RIF1",0.650144973587373,1
"TMEM123",8.16524360003346e-05,0.0171194884634886
"TMEM62",0.751424527622383,1
"VAPA",0.00136296222529958,0.166053748962253
"PPP3R1",0.161474522521081,1
"DDRGK1",0.616745240402816,1
"TCEB1",0.433181747571051,1
"EIF4E3",0.571208889917285,1
"NDUFB10",1.39464997431227e-05,0.0036877018091785
"SNRPC",0.828981879595315,1
"GREB1",0.0744462353776664,1
"ZCCHC24",0.359231574754808,1
"ITGB6",0.0102476448255592,0.75987355253218
"DPM2",0.648402963562489,1
"WIPF1",0.0160940736641055,1
"IPO8",0.502804766326006,1
"MARCKS",0.00813869647182897,0.646314931050242
"MTA3",0.277265548512919,1
"SLC30A5",0.848094552868412,1
"HEATR3",0.353448382106589,1
"ELL2",0.555565366019007,1
"PSEN1",0.381279506687645,1
"IQGAP2",0.426741162885284,1
"UNG",0.397949758102886,1
"EIF3I",0.761716986222179,1
"CC2D1A",0.278931995450121,1
"MGAT4A",0.0465612554386295,1
"MFAP2",1.55842114180071e-06,0.000496672192067848
"TCEAL3",0.7800286733631,1
"AP3M1",0.345547931210556,1
"SH2B1",0.12279785319323,1
"XPO6",0.648868544203693,1
"TRPS1",0.0355554096819257,1
"SUN2",0.237486291069205,1
"SPRYD3",0.370914154878701,1
"UQCRH",0.181850607395906,1
"SYVN1",0.238420675606341,1
"ATP5J",0.00909803572570306,0.700534586093679
"SEC63",0.531081797036236,1
"DDX42",0.473096528136639,1
"CLPTM1L",0.0229558222132137,1
"GSE1",0.230243517580941,1
"TRAK2",0.621209495041981,1
"YBX3",0.427614098142505,1
"BCAR1",0.182119638360556,1
"ANGEL2",0.0283962752574796,1
"NELFCD",0.362493471342099,1
"HMGN1",0.00383697192811783,0.367098489886752
"FAM49B",0.42065977819423,1
"NFKBIB",0.673745159804588,1
"BARX2",0.581069656835085,1
"SLC35B2",0.353422112992035,1
"CAPG",0.828631899300163,1
"PRKACB",0.967059691312744,1
"SLC9A3R1",7.35217756980822e-06,0.00205745571407428
"LDHA",1.94934324238005e-09,1.25080328932732e-06
"TMEM259",0.621508484118032,1
"HKR1",0.187504268339021,1
"ANAPC16",0.535363941891393,1
"CD68",0.00352020896224942,0.340858412297685
"RRM1",0.12832214345837,1
"CKS2",0.0233172523143702,1
"TRIB1",0.519667036254869,1
"NACC1",0.142815105797393,1
"SMARCA4",0.444935383527228,1
"GFPT1",0.123814004939065,1
"CRACR2B",0.00660210169606634,0.555454055666583
"TSPAN5",0.338004268060957,1
"GDI1",0.543666495325136,1
"AGL",0.143568090372775,1
"RAP1GDS1",0.807520975240153,1
"ZDHHC20",0.384936666525839,1
"MAGT1",0.199711641919657,1
"MLLT6",0.863679954496149,1
"MORC3",0.491385179685514,1
"NXF1",0.761247637624701,1
"ARHGEF26",0.673626284656754,1
"SRRM2",0.510175104567491,1
"RNF4",0.841825143030067,1
"CBFB",0.19196113554295,1
"EVA1B",5.60437061980501e-07,0.000196864877850059
"FNBP4",0.0475210714501865,1
"SUZ12",0.354223535550512,1
"ZNF598",0.497099009524367,1
"CEBPB",0.947403576187225,1
"TMEM223",0.173416045336089,1
"PTOV1",0.0628446761339321,1
"MFN1",0.853448641069204,1
"COX20",0.603756758009987,1
"BIRC6",0.502926456147665,1
"RBM12",0.335161855418235,1
"FSTL1",6.6183136575082e-05,0.0142825069376845
"RASA2",0.392484820376656,1
"MRPS17",0.731182397055274,1
"ARF6",0.186787352780513,1
"SCO2",0.340842112142069,1
"OTUB1",0.0938824527030943,1
"SKA2",0.379329921157959,1
"KIAA0101",0.551637651809253,1
"CCND3",0.250062656523015,1
"TMF1",0.232541647545944,1
"LXN",0.166662424136737,1
"MAGED2",0.00324627546003281,0.322776544779346
"PICALM",0.510728877407737,1
"CAPZA1",0.0251168395790103,1
"RYK",0.206159263357555,1
"CH507-152C13.1",0.320072880667168,1
"IARS2",0.0112805542059792,0.805438715781762
"XPOT",0.309836202925369,1
"CHD3",0.536604052288635,1
"MYBBP1A",0.418561703176549,1
"GLO1",0.0550399001250646,1
"NCSTN",0.10768792070562,1
"NOSIP",0.0734987042325332,1
"VTA1",0.519501646213307,1
"ZHX2",0.449614987458888,1
"SPTSSA",0.0320770595122119,1
"PROM1",0.0122307178503012,0.853031007605499
"FBXO27",0.0200428358946764,1
"SQRDL",0.264067801188325,1
"HERPUD2",0.413013686638264,1
"ECM1",0.126667231220511,1
"GALE",0.0868843499793073,1
"RPS6KA3",0.0214214573916445,1
"LARP4",0.806372891199209,1
"P4HA1",0.248931739589698,1
"EIF4E2",0.567910654642335,1
"NPNT",0.124415491845384,1
"MT1X",4.68160314831545e-06,0.00139072590125289
"SRP72",0.571701773182632,1
"ERLIN2",0.180292301842535,1
"SNAP23",0.0241633150914134,1
"HPRT1",0.610797188006469,1
"CRTAP",0.522132758430382,1
"GPS1",0.125082600819052,1
"FOXO3",0.875644861695349,1
"EBNA1BP2",0.426617310700815,1
"NAGK",0.440934358318708,1
"FAM50A",0.364088788436137,1
"UBR4",0.886111761375471,1
"CASC4",0.655005163920674,1
"ALG13",0.904049618467561,1
"ATM",0.0205260551657146,1
"BAZ2B",0.526144123497524,1
"COX5A",0.167082402216272,1
"ETV3",0.491118140053992,1
"SOX18",0.204705956411568,1
"TIMM17A",0.838855425100052,1
"LIMD1",0.371833397048876,1
"ALAD",0.355242052684372,1
"KLC1",0.503180211301282,1
"KIF3A",0.374986149519877,1
"KIAA0100",0.263899302205275,1
"UBE4A",0.735295467690928,1
"IGF2R",0.861012638032088,1
"CALCOCO2",0.0356272264188787,1
"GATC",0.180351027135436,1
"AMOTL1",0.322632093516439,1
"ACTR10",0.149885153839024,1
"RPS10",0.0056853734012618,0.493868344207799
"TVP23C",0.362066243220146,1
"KEAP1",0.536943023135238,1
"SYNE2",0.308279577473198,1
"RB1CC1",0.120412333976349,1
"HUWE1",0.287389991861912,1
"MKLN1",0.727855367164864,1
"SHISA5",0.42659794875967,1
"CTGF",0.373049789578406,1
"AKT2",0.202922661887594,1
"RIOK3",0.716791919132796,1
"YY1AP1",0.942604702756387,1
"MAF",0.000648498403484354,0.095782219371777
"PTP4A1",0.126840381054223,1
"ROCK2",0.189149573213956,1
"MKNK2",0.603438768838751,1
"NPC1",0.74885602354509,1
"POLR2G",0.196469191643848,1
"CD248",0.000486868593209844,0.0758254928571501
"OSBPL2",0.374023654478906,1
"HLA-DQB1",0.138781952814159,1
"RNASEH2C",0.31063614065146,1
"CABIN1",0.392142173326658,1
"CS",0.402878283763111,1
"COX7A2L",0.707708742012329,1
"ZFAND5",0.343100786279552,1
"BAZ1A",0.259513927467858,1
"ZMYND11",0.407490797734271,1
"NELFE",0.00478472145829456,0.432007625384188
"MLF2",0.311272372525334,1
"POLR1D",0.510051095880949,1
"ANK3",0.486260160849276,1
"EIF3K",0.00122055078258032,0.155391054854458
"SUMO1",0.385012862410366,1
"SGMS1",0.0554606137315892,1
"DCAF4",0.477480181891241,1
"CPPED1",0.64506471773886,1
"COX7A2",0.413971325365141,1
"NDUFA10",0.000977617388772112,0.131415881419652
"TMEM14A",0.609901141110748,1
"SHOC2",0.544600572904889,1
"GAS2L1",0.642518467856544,1
"UHRF1",0.607274931511939,1
"RGL2",0.000905076559324647,0.124255027406752
"PSMA1",0.71133986146689,1
"MTPN",0.613275959313712,1
"TLN1",0.431078102390561,1
"PSD4",0.424383018956863,1
"MEPCE",0.293375436583182,1
"ZFP30",0.57801069073434,1
"RRM2",0.0966406981099427,1
"GOLIM4",0.403197460415022,1
"SLBP",0.126807086311463,1
"ABCD3",0.0792341480868199,1
"POLR2K",0.706411271959025,1
"DPP9",0.00112805743706584,0.146325246588268
"PHB2",0.0193992885100887,1
"ZNRF2",0.102930978523911,1
"LMBR1",0.836073381547718,1
"RHOT2",0.0499184283535493,1
"ATP2B1",0.528291989525305,1
"COG4",0.220372217283905,1
"KMT2A",0.45290281764848,1
"SULF1",7.21644966006352e-16,1.65373627527343e-12
"CYB561",0.857311704251001,1
"AREG",0.000494763565546397,0.0763141511353378
"ANKLE2",0.383664467862811,1
"PAPD4",0.441208351626189,1
"RBM6",0.285977746978383,1
"KDM5B",0.359018754414045,1
"AKAP11",0.768632432403428,1
"AGPAT2",0.304838629605003,1
"IFITM2",0.114103510579342,1
"HDAC2",0.751551328021927,1
"CCNB1",0.18539265703944,1
"SIDT2",0.52254050959035,1
"PA2G4",0.561938982400673,1
"TMPO",0.418184988510585,1
"S100A13",0.199086759662105,1
"PCNT",0.932696582805713,1
"PAK4",0.0805612851285092,1
"SKP1",0.210393122902995,1
"ADD3",0.140045536481515,1
"IFT122",0.810260951773049,1
"AHCTF1",0.0688354010594814,1
"PARM1",0.000971674225816177,0.130982847658465
"DERL2",0.49198063573401,1
"MBD6",0.540424645341897,1
"HLTF",0.550409944314987,1
"SPTSSB",0.136896987690192,1
"RBPMS",0.588997433479085,1
"TUBA1B",0.000181588891300433,0.0326074205068049
"MTCH1",0.555064557957205,1
"TOP2B",0.214658630273285,1
"PFKL",0.187047236587032,1
"ZER1",0.689718687322052,1
"QDPR",0.0593866955228182,1
"DPYSL3",4.03489872987106e-05,0.00929069737567143
"FKBP1A",0.788280955413956,1
"CLEC2D",0.324211201279654,1
"MAPK14",0.358474258455755,1
"TGFBR1",0.0385227908168522,1
"ENO1",0.21800467555215,1
"TCF7L2",0.640269844830771,1
"NF1",0.570300894072887,1
"PPM1F",0.625149393677652,1
"GTF2H2",0.564806383670925,1
"ALG3",0.0452521671450899,1
"BPHL",0.222668845205335,1
"SLC2A10",0.0342273698729126,1
"ATP5D",0.0824020229898877,1
"CDK12",0.391768487495526,1
"NR4A1",0.297933060270026,1
"LSM14A",0.638825971592031,1
"FXR1",0.214105682359318,1
"PSMD12",0.296415300926229,1
"IGSF9",0.314445345072768,1
"LRPPRC",0.321282955830579,1
"TMEM258",0.105072556972973,1
"RNF149",0.0761278404653858,1
"PTP4A2",0.41684135771287,1
"MAN1A2",0.162478494709249,1
"PDGFRL",0.0870768101563218,1
"ZNF706",0.452571344090639,1
"NDFIP1",0.0399529495699699,1
"PC",0.0722167185161512,1
"PRPF8",0.0931612126532294,1
"PDCD6IP",0.189267356801055,1
"USP7",0.467323396000127,1
"NIFK",0.221698408644933,1
"ASB8",0.542853454564333,1
"STRAP",0.768503446163148,1
"CPNE3",0.304607207634369,1
"GRN",0.00157617420162326,0.186368181157992
"EMC3",0.644118690047497,1
"LIMS1",0.0935523299936613,1
"F2R",0.0436681602105214,1
"HECTD4",0.730237038501889,1
"GPR107",0.203155166520003,1
"SCPEP1",0.0355973272545093,1
"SIK3",0.442299976418667,1
"DAG1",0.45159724674513,1
"TSPAN3",0.557275333280109,1
"ATP6V0E2",0.439672493382461,1
"RGPD6",0.129271394842266,1
"UFD1L",0.308144868871035,1
"DDX52",0.187735278854506,1
"DYNLL2",0.168545928104639,1
"SSTR2",0.644260423915302,1
"PPP1CB",0.042449296461442,1
"ZBTB2",0.704906791852877,1
"TCEA1",0.0729099140299452,1
"ADCK3",0.34241637743449,1
"DDB1",0.21824322297699,1
"ING1",0.936063253608418,1
"TSC2",0.510421820852585,1
"RAB22A",0.239329510873799,1
"ZSWIM1",0.658062993513318,1
"TM7SF2",0.0231386671070538,1
"ATN1",0.252215120175591,1
"CSRP1",0.241936114253042,1
"PGAM1",0.533511904523347,1
"CMTM6",0.0552292356637727,1
"TMEM115",0.794208866725282,1
"IGF1R",0.334756563867556,1
"ZNF281",0.768438643859118,1
"SMAP2",0.482115566382621,1
"DCAF5",0.266431328204647,1
"ARFGEF2",0.478731994443694,1
"HES1",0.273652982773272,1
"EXT2",0.5530605225548,1
"NGFRAP1",0.129686682886377,1
"ZNF217",0.0344334050568876,1
"GNAI3",0.024129491050987,1
"TNFAIP1",0.172917146601067,1
"SNRNP27",0.389856432474529,1
"RBM8A",0.184255753734846,1
"EXOSC10",0.0565764487310831,1
"HADHB",0.524064316498229,1
"RPL22L1",0.313783396326329,1
"NAPRT",0.262867990877614,1
"GTF3C6",0.420300624490057,1
"MYO10",0.679925462290286,1
"PLXND1",0.0108492206007528,0.791073006668993
"ATP5A1",0.431723286245924,1
"LYRM1",0.9729482411255,1
"EPCAM",0.00322374199805314,0.321199682695614
"ATP1A1",0.02456013105103,1
"RP11-347C12.1",0.33536144136723,1
"NISCH",0.0139412839688027,0.948954349655775
"ZCRB1",0.842207312532284,1
"BST2",4.78394187625186e-06,0.00141240826811382
"NPDC1",0.107230915680374,1
"LAMP2",6.47554918676851e-05,0.0140373650214097
"TPRG1L",0.669082832647856,1
"BIK",0.0191040495078124,1
"TPP2",0.024234262267096,1
"ARGLU1",0.205074791927208,1
"HIGD1A",0.0809550199578037,1
"CTNNA1",0.0112595593684695,0.805438715781762
"IPO7",0.95505923678184,1
"TOMM34",0.38780604195924,1
"WARS",0.936716027946307,1
"RSRP1",0.00649790224145036,0.549569811038414
"NHSL2",0.469873413054738,1
"PDLIM1",0.737630308432555,1
"HSD17B12",0.837903240554727,1
"NBPF19",0.0793534306395094,1
"ATP5I",0.348808188107342,1
"TMEM219",0.143744680680054,1
"NDUFA13",4.65763824730736e-07,0.00016603282108251
"FASTK",0.191871528009261,1
"LYPLAL1",0.491664568015411,1
"UBR5",0.546734156320775,1
"WBP2",0.660247589982061,1
"GLRX3",0.815386058123008,1
"USP9X",0.0473945030254638,1
"PTCD3",0.250479030354468,1
"MAST4",0.622905812454628,1
"CYB5B",0.0413109425220559,1
"TXNL1",0.394338430307128,1
"PPP6C",0.244005023419749,1
"AXIN1",0.0231398118989174,1
"UQCRC2",0.573109785993039,1
"DGKZ",0.1011948824056,1
"NME4",0.00108964104608228,0.142308242624341
"DEGS1",0.611246679924109,1
"S100A6",0.112445218506946,1
"INSIG1",0.854844972096551,1
"LBH",0.555353871060336,1
"ABT1",0.0332501417963854,1
"MTMR2",0.233273790911418,1
"TGFB3",0.810743601645454,1
"MRPS16",0.837070548584728,1
"USP22",0.534586963776478,1
"TERF2IP",0.172068478517689,1
"IFRD1",0.261397039340175,1
"SIVA1",0.715015447386608,1
"MYL6B",0.167787982112207,1
"C6orf120",0.324504379844475,1
"SAYSD1",0.484286974806883,1
"IKBKAP",0.691295143682685,1
"BASP1",3.87473805818495e-08,1.82811763405463e-05
"DNM1L",0.424557606360435,1
"RSRC1",0.364747163086504,1
"CLASP1",0.505943149691527,1
"ETFA",0.0924741766376322,1
"NUP62",0.619968223000304,1
"PCNA",0.409114283876712,1
"MAPK6",0.578251443340748,1
"EMP1",0.0144395061289445,0.973231347143301
"SLC35F2",0.0138590614027008,0.947725538817806
"ARHGEF11",0.75781441386673,1
"MAP7D1",0.507528537301834,1
"SLMAP",0.586851842544294,1
"PRSS8",7.47858923788591e-07,0.000255248106319833
"PSMD10",0.568032159077455,1
"SLC2A3",0.833893920364658,1
"LMNA",7.34157174941963e-07,0.000252361426146864
"DEF8",0.559480473819718,1
"MAN1A1",0.018154786270382,1
"FAM8A1",0.224819696051248,1
"PPP2R4",0.314666179193099,1
"RNF139",0.679055549536088,1
"TBC1D24",0.667834057723945,1
"MAP3K2",0.387523627851981,1
"CCDC93",0.619392326827425,1
"TPRN",0.154671901859304,1
"ECHDC3",0.115484014071715,1
"VARS2",0.597448467437341,1
"DDX24",0.643530680944898,1
"TRIP6",0.451459433394539,1
"PTPMT1",0.453801235143742,1
"CD99L2",0.0338641624427091,1
"USP19",0.911784486736161,1
"GEM",0.268624981985856,1
"SDHB",0.205815569987763,1
"TSNAX",0.822109678152607,1
"RPS25",0.633488453881245,1
"AZIN1",0.621633762814375,1
"LSM3",0.33883778478438,1
"BRWD1",0.530492601041323,1
"ZBTB41",0.286996789962055,1
"ENTPD1",0.176374872825186,1
"ALDH9A1",0.189917303790755,1
"KDELR1",0.206375589713449,1
"BCAP29",0.333288353232727,1
"DNMT3A",0.373862573556567,1
"HSPA4L",0.04308371536381,1
"BOLA3",0.656402079634451,1
