0	Gene Signature
COPI vesicle coat (GO:0030126)	['COPA', 'COPB2', 'COPB1', 'ARFGAP2', 'ARCN1', 'COPZ2', 'ARFGAP3', 'COPZ1', 'COPG1', 'TMED3', 'COPG2', 'SCYL1', 'TMED7', 'C3ORF58', 'COPE', 'Na']
site of double-strand break (GO:0035861)	['SLF2', 'KDM4D', 'PARP3', 'SLF1', 'H2AFX', 'HUS1', 'RPA2', 'RAD50', 'SETMAR', 'RNF169', 'RNF168', 'RAD51', 'PRPF19', 'ARTN', 'RFWD3', 'APLF', 'RAD18', 'MRE11', 'Na', 'ATF2', 'SMARCAL1', 'VCP', 'PHF1', 'HUS1B', 'SMC6', 'RNF8', 'SMC5', 'RNF138', 'HELB', 'PAXX', 'WDR70', 'SMARCAD1', 'ORAOV1', 'TP53BP1', 'INSL6']
Cajal body (GO:0015030)	['NOP58', 'TOE1', 'ANGEL2', 'HINFP', 'SRRM2', 'WRAP53', 'ISG20', 'LSG1', 'HNRNPA2B1', 'PRPF4', 'PRPF3', 'CDK2', 'PRPF31', 'ZPR1', 'SNRPC', 'Na', 'USPL1', 'ZNF473', 'ICE2', 'ELL', 'ICE1', 'AK3', 'ZC3H8', 'U2AF1', 'FBLL1', 'FBL', 'EFTUD2', 'NPAT', 'SART1', 'LSM10', 'COIL', 'SART3', 'HABP4', 'SMN1', 'OIP5']
striated muscle thin filament (GO:0005865)	['TMOD2', 'MYOM1', 'TMOD1', 'MYOM2', 'MYBPC2', 'MYBPC3', 'TMOD4', 'TMOD3', 'LMOD2', 'LMOD1', 'MYBPH', 'TTN', 'MYBPC1', 'MYOM3', 'LMOD3', 'IGSF22', 'ACTA1', 'TNNT2', 'MYBPHL', 'Na']
centriolar satellite (GO:0034451)	['CCDC113', 'CCDC13', 'CCDC14', 'MBD1', 'CEP131', 'OFD1', 'SPAG5', 'MSS51', 'PAX2', 'KRT18', 'ZMYND10', 'EXOC7', 'SSX2IP', 'ALDOB', 'Na', 'C2CD3', 'PARD6A', 'KIAA0753', 'CEP72', 'BBS9', 'PIBF1', 'FLOT1', 'FOPNL', 'CEP290', 'PCNT', 'BBS4']
chromatin (GO:0000785)	['ESCO2', 'ESCO1', 'FOXH1', 'RFX3', 'SMARCA2', 'RUNX3', 'SMARCA4', 'GATAD2B', 'RUNX2', 'HNRNPK', 'MIS18A', 'WDR82', 'POLR3D', 'POLR3G', 'ASF1A', 'HNRNPC', 'ASF1B', 'TP53', 'RAN', 'Na', 'RB1', 'SMARCB1', 'WBP2', 'CCAR2', 'MUC1', 'ACTB', 'EXOSC10', 'EXOSC5', 'MTA2', 'CHEK1', 'E2F1', 'MYC', 'E2F4', 'EXOSC4', 'EXOSC3', 'TIPIN', 'CREBBP', 'JUND', 'ACTL6A', 'XRCC1', 'NR1D1', 'WAPL', 'TP73', 'STAG2', 'FAM111A', 'WDR61', 'RAD17', 'SNAI2', 'H2AFY2', 'PADI2', 'EZH2', 'FANK1', 'SPI1', 'MAGED1', 'CDCA5', 'CTR9', 'JMJD1C', 'GATA3', 'SMC3', 'TMPO', 'MTBP', 'T', 'SOX18', 'DPF2', 'RCC1', 'MCMBP', 'TNRC18', 'PPP1R10', 'JUNB', 'TP63', 'NCOA3', 'FOXD3', 'UPF1', 'JUN', 'NCOA1', 'TCF12', 'NFATC1', 'PAX6', 'SIRT1', 'PHOX2B', 'PHOX2A', 'HIST3H2A', 'CENPF', 'TOX4', 'NCOR1', 'NCOR2', 'ZEB2', 'TAL1', 'RARA', 'MIXL1', 'TOP2B', 'H2AFB1', 'HIST2H2AA3', 'PARPBP', 'H2AFB2', 'AHCTF1', 'CITED2', 'ELL', 'SUV39H2', 'SUV39H1', 'HIST2H2AC', 'HIST2H2AB', 'RAD51AP1', 'MECP2', 'HLCS', 'ANKRD2', 'GABPA', 'MEF2B', 'MBD4', 'MEF2A', 'MEF2D', 'DFFB', 'NPM2', 'SLF2', 'DFFA', 'MEF2C', 'STAT1', 'STAT3', 'NR1H3', 'MBD2', 'MBD3', 'RPA2', 'HYPM', 'NEDD4', 'TIMELESS', 'PPARD', 'PLCB1', 'SETD3', 'DSCC1', 'AKR1B1', 'NUCKS1', 'PCGF2', 'KLHDC3', 'IST1', 'BORCS8-MEF2B', 'FBXO18', 'USP3', 'UBE2A', 'UBE2B', 'APTX', 'HIC1', 'COPS5', 'MYCN', 'PINK1', 'MAU2', 'HAT1', 'UBE2U', 'MRE11', 'COPS9', 'RELA', 'SUPT6H', 'KDM1A', 'HR', 'PARK7', 'HIRA', 'LOXL2', 'H1FNT', 'YY2', 'YY1', 'RXRA', 'BAHCC1', 'SLX4', 'CCND2', 'NACC2', 'RBBP4', 'SMARCAD1', 'HIST1H2AH', 'HIST1H2AG', 'HIST1H2AB', 'HIST1H2AA', 'HIST1H2AD', 'HIST1H2AC', 'SMAD3', 'BPTF', 'TTC37', 'SMAD2', 'SMAD4', 'PCID2', 'BUD31', 'NASP', 'ESR1', 'SCRT2', 'MAF', 'MXD1', 'H1F0', 'ZFP42', 'CHMP2A', 'UBA1', 'TCF4', 'TCF3', 'CHMP7', 'KMT2E', 'MAX', 'ANKRD17', 'ICE2', 'ICE1', 'HTRA2', 'IPO4', 'PDS5B', 'PDS5A', 'CHAF1A', 'SALL1', 'EME1', 'NIPBL', 'CHAF1B', 'POGZ', 'EME2', 'PMEPA1', 'OIP5', 'MEN1', 'ZNF385A', 'CBX8', 'KDM4C', 'CBX7', 'POLR3GL', 'SETD1A', 'CBX3', 'DNMT3A', 'SMARCE1', 'CBX1', 'MYOD1', 'POLA1', 'CDK9', 'IRF1', 'RBL1', 'SP1', 'RBL2', 'FER', 'SFPQ', 'CDK4', 'MCM7', 'SMCR8', 'MCM2', 'L3MBTL1', 'DLX5', 'PSIP1', 'TRPS1', 'ZC3H8', 'CHD5', 'CHD4', 'HMGB2', 'AFF4', 'PELP1', 'H2AFJ', 'NRIP1', 'ORC2', 'UTY', 'DVL3', 'HIST1H1A', 'HIST1H1B', 'SDR16C5', 'KDM6A', 'BCAS3', 'KDM6B', 'HIST1H1D', 'TBP', 'SMARCC1', 'SMARCC2', 'TCF7L2', 'H2AFZ', 'HIST1H2AJ', 'H2AFX', 'H2AFY', 'KLF1', 'H2AFV', 'DDX11', 'ARID1A', 'KLF4', 'RAD50', 'LEMD2', 'USF1', 'KLF2', 'TAF1', 'ASXL2', 'ASXL1', 'RAD51', 'HAND2', 'ASXL3', 'TAF5', 'EIF3E', 'TAF4', 'KDM3A', 'SMARCD2', 'SMARCD3', 'KDM3B', 'HDAC1', 'HDAC2', 'LDB1', 'AKAP8L', 'UHRF1', 'SRF', 'EHMT2', 'BAHD1', 'ARRB1', 'SIN3B', 'SIN3A', 'INSL6']
clathrin-coated vesicle (GO:0030136)	['UNC13D', 'EGF', 'WNT5A', 'OCRL', 'SCAMP1', 'MALL', 'CD4', 'RAB35', 'HIP1R', 'STEAP2', 'Na', 'CHRM2', 'LRP2', 'EGFR', 'GGA2', 'TGOLN2', 'STX6', 'AP2S1', 'VTI1A', 'IGF2R', 'FZD4', 'TMED9', 'SYT2', 'SYT1', 'TNK2', 'M6PR', 'RAB27B', 'SYT9', 'PICALM', 'VAMP7', 'VAMP8', 'VAMP2', 'RAB5A', 'VAMP3', 'VAMP4', 'CFTR', 'IL7R', 'CEMIP', 'TFRC', 'SLC2A4', 'SLC2A8', 'INPP5F', 'AP2M1', 'SFTPB', 'SFTPC', 'AVPR2', 'SGIP1', 'SFTPD', 'EPN3', 'TF', 'DAB2', 'AAK1', 'NUMB', 'TMED10', 'DENND1A', 'CLTC', 'CLTB', 'CLTA', 'FAM109B', 'ADRB2', 'FAM109A', 'CD3G', 'CD3D', 'SNX3', 'FCHO2', 'FCHO1', 'MYO6', 'CLTCL1', 'DVL2', 'CTLA4', 'KIAA0319', 'SNX9', 'SLC18A3', 'SORT1', 'VWF', 'VPS33B', 'AP2B1', 'MYO1E', 'VPS41', 'SNX18', 'RAB13', 'RAB14', 'AVP', 'SFTPA1', 'GOPC', 'SFTPA2', 'SPG21', 'HIP1', 'SFTA3', 'SCARB2', 'FURIN', 'ECE1', 'AP2A2', 'AP2A1', 'AP1G1', 'RAB8A', 'LDLRAP1', 'ATP7A', 'CLVS1', 'RAB8B', 'CLVS2']
integral component of endoplasmic reticulum membrane (GO:0030176)	['G6PC', 'CD74', 'DOLPP1', 'AMFR', 'TAP1', 'ERN1', 'DPM3', 'STIM1', 'SELENOS', 'DNAJB12', 'PREB', 'DHCR7', 'RETREG1', 'Na', 'SLC35B4', 'DPAGT1', 'SLC35B3', 'SLC27A2', 'SAMD8', 'ANKLE2', 'SGMS2', 'ATF6B', 'SGMS1', 'SLC35B2', 'SLC35B1', 'HFE', 'HM13', 'AUP1', 'RRBP1', 'EMC6', 'LNPK', 'HLA-DRB5', 'WFS1', 'EDEM1', 'HLA-C', 'DOLK', 'HLA-A', 'HLA-B', 'HLA-G', 'HLA-E', 'EXT1', 'HLA-F', 'ACER3', 'TBL2', 'ATF6', 'HLA-DRB4', 'HLA-DRB3', 'SLC27A5', 'HLA-DRB1', 'HACD2', 'HACD1', 'ARL6IP1', 'SPPL2C', 'SPPL2B', 'SPPL2A', 'TEX261', 'LRIT1', 'HACD4', 'HACD3', 'TM7SF2', 'SLC37A1', 'TAPT1', 'SLC37A3', 'SLC37A2', 'HSPA5', 'RHBDD1', 'TMCO1', 'EIF2AK3', 'BFAR', 'MARCH6', 'G6PC2', 'TAPBP', 'G6PC3', 'TMEM33', 'DCSTAMP', 'TECR', 'HLA-DRA', 'HLA-DQB1', 'PIGK', 'CALR', 'PIGG', 'HLA-DQB2', 'RTN4', 'RTN1', 'FICD', 'RTN2', 'FITM1', 'FITM2', 'ABCB9', 'ZMPSTE24', 'SEC14L3', 'SGPL1', 'SARAF', 'UBXN8', 'LBR', 'RCE1', 'SLC37A4', 'HLA-DQA2', 'HLA-DQA1', 'ELOVL1', 'ELOVL2', 'BCAP31', 'DGAT2', 'ELOVL5', 'ELOVL6', 'ELOVL3', 'ELOVL4', 'SYVN1', 'MBOAT4', 'ELOVL7', 'DHRS9', 'ESYT1', 'SPCS1', 'CANX', 'HLA-DPB1', 'BSCL2', 'PIGT', 'PIGU', 'XXYLT1', 'DERL2', 'DERL3', 'DERL1', 'PKD2', 'SPPL3', 'CLN3', 'ZFYVE27', 'SEC61A1', 'HLA-DPA1', 'BNIP1']
ER to Golgi transport vesicle membrane (GO:0012507)	['SEC24A', 'SEC24C', 'CD74', 'SEC24B', 'SEC13', 'SEC16B', 'SEC16A', 'CNIH1', 'CNIH2', 'HLA-DRA', 'HLA-DQB1', 'CNIH3', 'SEC24D', 'HLA-DQB2', 'Na', 'MCFD2', 'TMED10', 'SAR1A', 'SAR1B', 'PDCD6', 'HFE', 'TGFA', 'AREG', 'VTI1B', 'VTI1A', 'TMED2', 'STX5', 'B2M', 'TMED7', 'HLA-DQA2', 'HLA-DQA1', 'HLA-DRB5', 'HLA-C', 'HLA-A', 'HLA-B', 'HLA-G', 'HLA-E', 'HLA-F', 'USO1', 'HLA-DPB1', 'PEF1', 'HLA-DRB4', 'SEC22B', 'HLA-DRB3', 'FOLR1', 'HLA-DRB1', 'GRIA1', 'SEC23A', 'GOSR2', 'KLHL12', 'LMAN1', 'HLA-DPA1', 'CD59', 'SEC31A', 'SEC31B']
SAGA complex (GO:0000124)	['ENY2', 'USP22', 'TAF12', 'SGF29', 'SUPT3H', 'TAF6L', 'TADA3', 'TADA1', 'TAF9', 'TAF6', 'ATXN7L3', 'TAF9B', 'Na']
spindle pole (GO:0000922)	['KLHL22', 'WDR73', 'EML1', 'CDC25B', 'KLHL21', 'DYNC1LI1', 'ZW10', 'NIN', 'SGO1', 'KATNAL2', 'FAM161A', 'KATNAL1', 'CEP85', 'PKP4', 'SBDS', 'KIF20B', 'CALM2', 'CALM3', 'CEP89', 'CALM1', 'Na', 'MAP10', 'RGS14', 'CEP19', 'ABRAXAS2', 'KATNB1', 'AURKA', 'BCCIP', 'WDR62', 'AURKC', 'CEP128', 'AURKB', 'HSF1', 'TCTEX1D2', 'CSPP1', 'CEP95', 'KNTC1', 'RAE1', 'IK', 'TBCCD1', 'PLK1', 'TUBG1', 'CKAP5', 'TOPORS', 'LATS2', 'LATS1', 'TPX2', 'STAG2', 'WDR60', 'KIF2A', 'UNC119', 'BIRC6', 'CEP63', 'MAD1L1', 'OR2A4', 'BEX4', 'MTCL1', 'TUBGCP3', 'MAPKBP1', 'CUL3', 'NUMA1', 'CDC14A', 'CDC14B', 'SMC3', 'CDC14C', 'CCNB1', 'PMEPA1', 'GOLGA2', 'NUP62', 'CDK5RAP2', 'BOD1', 'CDC6', 'SMC1A', 'CENPF', 'SPOUT1', 'EFHC1', 'CEP44', 'GPSM2', 'VPS4A', 'CETN1', 'KIF11', 'TNKS', 'FBF1', 'VPS4B', 'UMOD', 'DSN1', 'EMD', 'FAM83D', 'DYNC1I1', 'DLGAP5', 'NPM1', 'NDE1', 'SPAG5', 'KATNA1', 'DDX11', 'RAB11A', 'ASPM', 'PSRC1', 'NEDD1', 'KATNBL1', 'AUNIP', 'CTDP1', 'DCTN1', 'POC1B', 'ANKRD53', 'IKBKG', 'SPDL1', 'POC1A']
tertiary granule (GO:0070820)	['PTPRN2', 'CHRNB4', 'CD300A', 'NBEAL2', 'ARMC8', 'MCEMP1', 'ILF2', 'ATP11A', 'ATAD3B', 'FLG2', 'OSCAR', 'DYNC1LI1', 'CLEC4C', 'CLEC4D', 'DOK3', 'OLFM4', 'ARL8A', 'ADAM8', 'DSC1', 'PTPN6', 'YPEL5', 'PKP1', 'CDA', 'Na', 'CD177', 'TMEM63A', 'CYFIP1', 'STXBP2', 'FRMPD3', 'STXBP3', 'PRCP', 'ASAH1', 'NRAS', 'LAMP2', 'LAMP1', 'STX7', 'STOM', 'B2M', 'PRSS3', 'IDH1', 'MGAM', 'ATP6V0C', 'ATP8B4', 'ATP6AP2', 'SLC11A1', 'CD93', 'NCKAP1L', 'PRG3', 'PPBP', 'KCNAB2', 'CYBB', 'CYBA', 'DIAPH1', 'VAMP8', 'TARM1', 'TCN1', 'VAMP1', 'CYSTM1', 'NIT2', 'CRISP3', 'COPB1', 'SLC2A3', 'PLAU', 'GPR84', 'CFP', 'TRPM2', 'CNN2', 'LGALS3', 'CLEC5A', 'FTH1', 'SIRPA', 'LTA4H', 'TMEM179B', 'GOLGA7', 'ATP6V0A1', 'HGSNAT', 'RHOA', 'GSDMD', 'MMP8', 'SIGLEC14', 'GGH', 'LILRB2', 'MMP9', 'TMC6', 'LYZ', 'RAP2B', 'CEACAM1', 'RAP2C', 'C16ORF62', 'CEACAM8', 'PTPRB', 'SIGLEC5', 'DSG1', 'ALDOC', 'ALDOA', 'SNAP25', 'SNAP23', 'HBB', 'TNFAIP6', 'FPR2', 'UBR4', 'FPR1', 'CXCL1', 'PLD1', 'CTSS', 'ADGRE3', 'QSOX1', 'CTSH', 'TIMP2', 'FCER1G', 'CTSD', 'CAMP', 'CD33', 'CR1', 'CD53', 'DSP', 'DYNLL1', 'DBNL', 'GAA', 'QPCT', 'ADAM10', 'LRG1', 'ANO6', 'SVIP', 'SERPINB6', 'CHIT1', 'NFASC', 'TSPAN14', 'DLC1', 'RAB14', 'LAMTOR1', 'LAMTOR3', 'PTX3', 'LAMTOR2', 'CD47', 'LTF', 'FOLR3', 'ITGB2', 'SERPINB12', 'CSTB', 'CANT1', 'ORM1', 'CLEC12A', 'PTAFR', 'SERPINB10', 'TCIRG1', 'AP2A2', 'ITGAM', 'LILRA3', 'FCAR', 'CST3', 'STBD1', 'METTL7A', 'ITGAX', 'RAC1', 'ENPP4', 'CD59', 'SPTAN1', 'CD58', 'PGLYRP1', 'OLR1', 'CD55', 'TBC1D10C', 'PGM1', 'LAIR1']
spliceosomal snRNP complex (GO:0097525)	['SNRPN', 'PRPF40B', 'PRPF40A', 'PHF5A', 'SNRPA', 'PRPF18', 'DDX39B', 'TEP1', 'CD2BP2', 'SNRPF', 'PPIH', 'NAA38', 'SNRPG', 'SNRPE', 'SNRPB', 'LUC7L3', 'LUC7L2', 'SNRPC', 'Na', 'SF3B5', 'SF3B6', 'WDR62', 'SNU13', 'NWD1', 'DCAF4', 'SNRPD3', 'SNRPD2', 'SNRPD1', 'LUC7L', 'SF3B1', 'TXNL4B', 'TXNL4A', 'SF3B2', 'SF3A2', 'RBPMS', 'LSM2', 'LSM6', 'LSM5', 'LSM4', 'LSM3', 'PRPF6', 'PRPF39', 'PRPF8', 'LSM8', 'SNRNP40', 'LSM7', 'PRPF4', 'SNRPGP15', 'PRPF31', 'SNRPA1', 'SNRNP200', 'SF3A1', 'MAPKBP1', 'DDX23', 'HTATSF1', 'SART3', 'RBMX2', 'SNRNP70', 'CCDC97', 'SNRPB2']
meiotic cohesin complex (GO:0030893)	['REC8', 'STAG3', 'RAD21L1', 'SMC1B', 'SMC1A', 'SMC3', 'Na']
integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556)	['CD74', 'BCAP31', 'HLA-DRB5', 'HLA-C', 'HLA-A', 'HLA-B', 'HLA-G', 'TAPBP', 'HLA-E', 'HLA-F', 'CANX', 'HLA-DRA', 'HLA-DQB1', 'HLA-DPB1', 'CALR', 'HLA-DRB4', 'HLA-DRB3', 'HLA-DQB2', 'HLA-DRB1', 'Na', 'SPPL2C', 'SPPL2B', 'HFE', 'HM13', 'SPPL2A', 'PKD2', 'SPPL3', 'HLA-DPA1', 'HLA-DQA2', 'HLA-DQA1']
rough endoplasmic reticulum (GO:0005791)	['EPHA5', 'FKRP', 'SFTPD', 'F12', 'SUCO', 'CKAP4', 'LIN28A', 'TMCC1', 'RAB14', 'SFTPA1', 'SFTPA2', 'RANGRF', 'Na', 'TRAM2', 'TRAM1', 'RPL4', 'RPN1', 'HM13', 'TMEM97', 'PSEN1', 'SPPL3', 'LRPAP1', 'ZC3H12A', 'CA4', 'LRAT', 'TRAM1L1', 'SEC62', 'PTGDS', 'HGFAC']
spliceosomal tri-snRNP complex (GO:0097526)	['SNRPN', 'LSM2', 'LSM6', 'LSM5', 'LSM4', 'LSM3', 'PRPF6', 'PRPF18', 'PRPF8', 'LSM8', 'LSM7', 'PRPF4', 'PRPF3', 'SNRPGP15', 'PRPF31', 'PPIH', 'NAA38', 'SNRPG', 'SNRPE', 'SNRNP200', 'SNRPB', 'Na', 'SNU13', 'EFTUD2', 'SART1', 'SART3', 'ZMAT2', 'SNRPD3', 'SNRPD2', 'SNRPD1', 'TXNL4B', 'TXNL4A']
MLL1 complex (GO:0071339)	['TEX10', 'MCRS1', 'MGA', 'SENP3', 'HCFC1', 'TAF1', 'LAS1L', 'TAF9', 'PRPF31', 'TAF7', 'TAF6', 'TAF4', 'Na', 'RNF2', 'INO80C', 'PHF20', 'MAX', 'KMT2A', 'WDR5', 'CHD8', 'KANSL1', 'RUVBL1', 'PELP1', 'RBBP5', 'RNASEK-C17ORF49', 'RUVBL2', 'KAT8', 'E2F6']
germ plasm (GO:0060293)	['PIWIL2', 'PIWIL4', 'DDX4', 'TDRD9', 'CARHSP1', 'TDRD1', 'HENMT1', 'MOV10L1', 'SNRPGP15', 'MAEL', 'SNRPG', 'PIWIL1', 'EXD1', 'Na']
micro-ribonucleoprotein complex (GO:0035068)	['DHX9', 'XPO5', 'AGO2', 'DICER1', 'AGO1', 'TNRC6A', 'TARBP2', 'Na']
NuRD complex (GO:0016581)	['HDAC1', 'CSNK2A1', 'HDAC2', 'APLP2', 'MBD3', 'GATAD2A', 'CHD5', 'CHD4', 'CHD3', 'GATAD2B', 'SALL1', 'MTA2', 'NACC2', 'RBBP4', 'RBBP7', 'APPL1', 'Na']
spindle microtubule (GO:0005876)	['BOD1', 'KLHL22', 'KLHL21', 'CENPE', 'ZW10', 'TBL1XR1', 'NCOR1', 'FAM161A', 'CDC16', 'KIF4A', 'CDK1', 'CALM2', 'CALM3', 'CALM1', 'Na', 'SKA1', 'KIF11', 'HNRNPU', 'AURKA', 'CLTC', 'AURKC', 'SKA2', 'AURKB', 'SKA3', 'CSNK1D', 'CDC27', 'CAPN6', 'CLASP1', 'TBL1X', 'KNTC1', 'CLASP2', 'PARP4', 'PLK1', 'SPAG5', 'PRC1', 'RAB11A', 'TUBG1', 'KIF18A', 'PSRC1', 'KIF2A', 'HDAC3', 'TUBGCP3', 'CUL3', 'NUMA1', 'ARL3', 'POLB', 'KIF3B', 'KIF3A', 'KIFAP3', 'NUSAP1']
filopodium tip (GO:0032433)	['NLGN1', 'FMR1', 'MYO3A', 'ABI1', 'ABI2', 'MYO10', 'MORN4', 'MYO5A', 'CIB1', 'VIL1', 'Na']
U2-type catalytic step 2 spliceosome (GO:0071007)	['AQR', 'PPIL1', 'BUD31', 'CDC5L', 'CWC15', 'CRNKL1', 'CDC40', 'SRRM2', 'XAB2', 'PRPF8', 'SNW1', 'SNRNP40', 'PRPF19', 'SYF2', 'SNRPF', 'SNRPA1', 'SNRPE', 'SNRPB', 'PPIE', 'RBM22', 'Na', 'DHX8', 'EFTUD2', 'PLRG1', 'SNRPD3', 'SNRPD2', 'CWC22', 'SNRPD1', 'SNRPB2', 'BCAS2']
pericentriolar material (GO:0000242)	['MBD1', 'TNKS', 'RABL2B', 'TUBE1', 'TNKS2', 'LCK', 'NEDD1', 'NIN', 'HOOK3', 'WDR60', 'CDK5RAP2', 'NEK1', 'CEP152', 'BBS9', 'CEP85', 'BBS4', 'Na']
intrinsic component of external side of plasma membrane (GO:0031233)	['RTBDN', 'RTN4R', 'F10', 'PRNP', 'GP1BA', 'IZUMO1R', 'THY1', 'EFNA5', 'PRND', 'PKHD1', 'CA4', 'HYAL2', 'CEACAM5', 'ADAM9', 'CD59', 'CD14', 'FOLR3', 'FOLR2', 'CD24', 'FOLR1', 'GPIHBP1', 'CNTN1', 'Na']
U1 snRNP (GO:0005685)	['SNRPN', 'RBPMS', 'PRPF40B', 'PRPF40A', 'SNRPA', 'PRPF39', 'SNRPD3', 'SNRPD2', 'SNRNP70', 'SNRPD1', 'LUC7L', 'SNRPGP15', 'SNRPF', 'SNRPB2', 'NAA38', 'SNRPG', 'SNRPE', 'SNRPB', 'LUC7L3', 'LUC7L2', 'SNRPC', 'Na']
gamma-tubulin ring complex (GO:0008274)	['MZT2B', 'MZT2A', 'CDK5RAP2', 'TUBGCP6', 'TUBGCP4', 'BRCA1', 'TUBGCP5', 'MZT1', 'Na']
pi-body (GO:0071546)	['TDRKH', 'PIWIL2', 'TDRD1', 'DDX4', 'ASZ1', 'MOV10L1', 'TDRD5', 'Na']
transcription factor TFTC complex (GO:0033276)	['TRRAP', 'TAF12', 'TAF10', 'SUPT3H', 'TAF5L', 'KAT2A', 'TADA3', 'TAF9', 'TAF7', 'TAF6', 'TAF5', 'TAF4', 'TAF9B', 'TAF2', 'Na']
contractile fiber (GO:0043292)	['TMOD2', 'TMOD1', 'PPP1R12A', 'PDE4DIP', 'TMOD4', 'TMOD3', 'MYBPC1', 'PSMA6', 'MYH2', 'OBSCN', 'MYH4', 'MYL1', 'SCO2', 'MYL2', 'SCO1', 'CDK5R1', 'MYH6', 'SMTNL1', 'MYH7', 'Na', 'ARHGEF25', 'LMOD2', 'LMOD1', 'TWF2', 'TWF1', 'LMOD3', 'CAPN3']
late endosome lumen (GO:0031906)	['SFTPB', 'SFTPC', 'NAPSA', 'CTSH', 'IL12B', 'IL12A', 'PGA4', 'PGA3', 'PGA5', 'Na']
mitochondrial envelope (GO:0005740)	['COA4', 'PNPT1', 'PRELID2', 'PRELID1', 'AGK', 'TIMM29', 'HSD3B1', 'UQCC2', 'HSD3B2', 'SIRT5', 'NME4', 'SDHD', 'TIMM23', 'CIDEA', 'HAX1', 'PINK1', 'ARL2BP', 'BAX', 'PPIF', 'CYCS', 'NDUFS1', 'Na', 'GUCY2C', 'GGNBP1', 'STOML2', 'DIABLO', 'NDUFB7', 'PANK2', 'ABCB8', 'MAOB', 'ABCB6', 'SPG7', 'CPOX', 'TIMM10', 'MYOC', 'HCRT', 'PRELID3A', 'PRELID3B', 'ABCF2', 'COA6', 'NDUFA8', 'TIMM8A', 'CMC4', 'CHCHD10', 'ADAP2', 'SOD1', 'HADHB', 'GATM', 'TIMM10B', 'SDHAF3', 'FBXL4', 'THOP1', 'VDAC1', 'MICU2', 'MICU1', 'TIMM9', 'COX17', 'COX19', 'AK2', 'HTRA2', 'ARL2', 'TRIAP1', 'NLN', 'CHCHD5', 'CHCHD4', 'BLOC1S1', 'HSP90B2P', 'OPA1', 'AIFM1', 'CHCHD2']
DNA-directed RNA polymerase II, holoenzyme (GO:0016591)	['POLR2J2', 'MED4', 'POLR2J3', 'EDF1', 'GTF2F1', 'PEX2', 'GTF2F2', 'MED6', 'MED8', 'SUPT3H', 'TAF6L', 'KAT2A', 'CDK7', 'GTF2H2C', 'TP53', 'Na', 'GTF2A1', 'GTF2A2', 'URI1', 'TRRAP', 'CCNH', 'GTF2B', 'CHD6', 'RTF1', 'RPAP2', 'MED17', 'GTF2E1', 'CDC73', 'GTF2E2', 'TAF1L', 'MED18', 'TAF5L', 'MED14', 'MYO6', 'MED10', 'LEO1', 'RPRD1B', 'PPARGC1A', 'TAF9B', 'TBP', 'GTF2A1L', 'TAF13', 'RPRD1A', 'TAF11', 'TAF12', 'RPRD2', 'GTF2H1', 'TAF10', 'GTF2H2', 'GTF2H3', 'GTF2H4', 'GTF2H5', 'TAF1', 'ERCC5', 'WDR61', 'TADA3', 'ERCC2', 'ERCC3', 'TAF9', 'TAF4B', 'TAF8', 'TCEA1', 'TAF7', 'TAF6', 'MMS19', 'TAF5', 'MNAT1', 'TAF4', 'TAF3', 'PAF1', 'TAF2', 'GCOM2', 'SETD5', 'CTDP1', 'CTR9', 'RECQL5', 'TAF7L', 'POLR2A', 'POLR2B', 'MED31', 'POLR2C', 'POLR2D', 'POLR2E', 'POLR2F', 'POLR2G', 'POLR2H', 'POLR2I', 'POLR2J', 'POLR2K', 'POLR2L', 'POLR2M']
actin-based cell projection (GO:0098858)	['TGFB1', 'GRXCR2', 'AOC3', 'RDX', 'ANGPT1', 'MSN', 'ACTN2', 'TRPV4', 'MYO7B', 'VCAM1', 'ACTA2', 'ACTA1', 'SHTN1', 'KITLG', 'LCP1', 'MYO3A', 'SPATA13', 'RUFY3', 'TEK', 'RAPGEF3', 'ANKS4B', 'NPTXR', 'UTRN', 'Na', 'TENM2', 'RIPOR2', 'CLIC4', 'LRRK2', 'TWF2', 'TWF1', 'IQGAP2', 'MTM1', 'SPN', 'PDPN', 'DAG1', 'NPTX2', 'WWOX', 'CXADR', 'GIF', 'STARD10', 'WASH3P', 'SLC9A3R1', 'CDC42', 'MYO1C', 'MYO1A', 'MYO1B', 'CLRN1', 'FSCN1', 'FSCN3', 'CD302', 'FGF13', 'EZR', 'ATP6V1B1', 'CD44', 'VIL1', 'GPM6A', 'ITGB1', 'PDGFA', 'ACTC1', 'PPP1R9B', 'DNALI1', 'ACTG2', 'USH1C', 'ICAM2', 'PODXL', 'HYAL2', 'DMD', 'PROM2', 'ENPP7', 'PROM1', 'TBC1D10A']
cytoplasmic exosome (RNase complex) (GO:0000177)	['PNPT1', 'DIS3', 'DIS3L', 'CARHSP1', 'SUPV3L1', 'EXOSC8', 'EXOSC7', 'EXOSC6', 'GTPBP1', 'EXOSC5', 'EXOSC9', 'EXOSC4', 'EXOSC3', 'DIS3L2', 'EXOSC2', 'Na']
