0	Gene Signature
Steroidogenesis Impairement in Polycystic Ovary Syndrome	['IGFBP1', 'LHCGR', 'MAP2K2', 'MAP2K1', 'HSD3B2', 'FST', 'IGF1', 'BRAF', 'IGF2', 'NR5A1', 'CREB1', 'SP1', 'RBP4', 'PRKAR1A', 'STAR', 'FSHR', 'GNAS', 'GRB2', 'GNRH1', 'PLCB1', 'RAF1', 'SHBG', 'SOS1', 'IRS1', 'SHC1', 'RASGRF1', 'GATA6', 'GATA4', 'INS', 'IGF1R', 'CYP19A1', 'ITPR1', 'CYP17A1', 'HSD17B1', 'CYP11A1', 'MAPK3', 'SRD5A1', 'MAPK1', 'AMH', 'STRA6', 'LDLR', 'Na']
Steroids Induced Cataract	['TGFB1', 'JUN', 'MMP2', 'CRYBB2', 'TSC22D3', 'GAB1', 'FRS2', 'BFSP1', 'MMP9', 'TGFBR2', 'MAPK14', 'CRYGD', 'AFDN', 'SP1', 'MAPK10', 'BFSP2', 'RAF1', 'SOS1', 'GSK3B', 'EPB41', 'SHC1', 'IQGAP1', 'CDH1', 'AKT1', 'AKT2', 'MAP3K5', 'IGFBP2', 'MAP2K4', 'CREBBP', 'INSR', 'MAP2K2', 'MAP2K3', 'DAXX', 'MAP2K1', 'PDPK1', 'FOS', 'IGF1', 'MAF', 'MIP', 'PIK3R1', 'RPS6KB1', 'FGFR1', 'GRB2', 'CRYAB', 'FGFR3', 'CRYAA', 'FGFR2', 'IRS1', 'IRS2', 'CTNNB1', 'FGF2', 'NR3C1', 'IGF1R', 'MAPK9', 'MAPK8', 'EP300', 'MAPK3', 'MAPK1', 'MAP2K6', 'Na']
STK11 Signaling in Pancreatic Neoplasms	['SMAD3', 'STK11', 'SMAD2', 'SP1', 'SMAD4', 'STK11IP', 'PDPK1', 'AKT1', 'PTEN', 'ARID1A', 'SMARCA4', 'TP53', 'Na']
Stomach Mucosal Layer Disruption	['HOPZ', 'BABA', 'AlpB', 'ALPA', 'PRTC', 'HPAA', 'UREI', 'SABA', 'UREB', 'UREA', 'Na']
Subepithelial Fibroblasts in Middle Ear Cholesteatoma	['MAP2K4', 'EGF', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'JUN', 'IL1R1', 'MAP2K1', 'CCL20', 'FOS', 'GAB1', 'IRAK4', 'TRAF2', 'TNFRSF1A', 'EREG', 'TNFRSF1B', 'MAPK14', 'IL1A', 'IL1B', 'MYD88', 'NFKBIA', 'MAPK10', 'TRAF6', 'GRB2', 'MAP3K14', 'RAF1', 'SOS1', 'SHC1', 'CSF2', 'TRADD', 'TGFA', 'IL1RAP', 'TNF', 'EGFR', 'ICAM1', 'FGF7', 'MAPK9', 'MAPK8', 'IRAK1', 'MAPK3', 'RAC1', 'MAPK1', 'MAP3K7', 'MAP3K5', 'MAP2K6', 'MAP2K7', 'Na']
Synaptic Exocytosis in Dementia	['SNAP25', 'STXBP1', 'NSF', 'RAB3A', 'MAP3K1', 'UNC13B', 'VCP', 'VPS4A', 'MAP2K1', 'SYT1', 'STXBP5', 'RAB11A', 'SYN1', 'RAB10', 'SNPH', 'MAPT', 'RIMS1', 'MAPK3', 'CHMP2B', 'NF1', 'STX2', 'RAB7A', 'STX1A', 'RAF1', 'Na']
Syndromic Forms in Hirschsprung Disease	['RET', 'EDNRB', 'ZEB2', 'EDN3', 'KIF1BP', 'SOX10', 'PHOX2B', 'L1CAM', 'Na']
Synovial Fibroblast Activation by Citokines in Rheumatoid Arthritis	['IL11', 'MAP3K1', 'JUN', 'IL1R1', 'ANGPT2', 'IL15', 'MMP1', 'IL16', 'ANGPT1', 'MMP3', 'WNT5A', 'LIF', 'OSM', 'AXIN1', 'IRAK4', 'IL18', 'TNFRSF1A', 'VEGFA', 'TNFRSF1B', 'MAPK14', 'MMP13', 'IL1B', 'NFKBIA', 'CXCL12', 'CXCL8', 'GSK3B', 'TRADD', 'IL1RAP', 'TNF', 'FRAT1', 'E2F1', 'IRAK1', 'MYC', 'MAP3K7', 'MAP3K5', 'MAP2K4', 'MAP2K3', 'FZD5', 'FOS', 'TRAF2', 'IL17A', 'MYD88', 'TRAF6', 'MAP3K14', 'DVL1P1', 'CTNNB1', 'MAPK9', 'TNFSF11', 'RAC1', 'MAP2K6', 'MAP2K7', 'Na']
Synovial Fibroblast Activation in Psoriatic Arthritis	['MAP3K1', 'JUN', 'IL1R1', 'IL15', 'MMP1', 'MMP3', 'WNT5A', 'AXIN1', 'IRAK4', 'MMP9', 'TNFRSF1A', 'VEGFA', 'TNFRSF1B', 'MAPK14', 'IL1B', 'NFKBIA', 'CXCL12', 'IL6', 'CXCL8', 'GSK3B', 'TRADD', 'IL1RAP', 'TNF', 'FRAT1', 'E2F1', 'IRAK1', 'MYC', 'MAP3K7', 'MAP3K5', 'IL17RA', 'MAP2K4', 'MAP2K3', 'FZD5', 'FOS', 'TRAF2', 'IL17RC', 'IL17A', 'MYD88', 'TRAF6', 'IL17F', 'MAP3K14', 'DVL1P1', 'TRAF3IP2', 'CTNNB1', 'MAPK9', 'MAPK8', 'TNFSF11', 'RAC1', 'MAP2K6', 'MAP2K7', 'Na']
Synovial Fibroblast Proliferation in Rheumatoid Arthritis	['TGFB1', 'ITGA1', 'RHOA', 'PDGFRB', 'PDGFRA', 'JUN', 'LIMK1', 'ACTN4', 'ITGA5', 'CAV1', 'FN1', 'ACVR2B', 'ACVR2A', 'IL1B', 'IL6', 'ITGA6', 'IL6ST', 'TLN1', 'RAF1', 'BCAR1', 'SOS1', 'ROCK1', 'SHC1', 'TNF', 'CCND1', 'MYC', 'CFL1', 'SMAD3', 'SMAD2', 'MAP2K2', 'SMAD4', 'MAP2K1', 'STAT3', 'MIF', 'FOS', 'INHBA', 'IGF1', 'PTK2', 'CRK', 'GRB2', 'VCL', 'ITGB1', 'SRC', 'ITGB3', 'FGF2', 'ACVR1B', 'IGF1R', 'VTN', 'MAPK8', 'MAPK3', 'MAPK1', 'ITGAV', 'FYN', 'IL6R', 'JAK1', 'STAT5A', 'JAK2', 'Na']
T-Cell Acute Lymphoblastic Leukemia	['FBXW7', 'MAP3K1', 'BAD', 'RPS6', 'CXCL12', 'BAX', 'PDCD4', 'TP53', 'RAF1', 'RB1', 'MAML1', 'IL2RG', 'DLL1', 'DLL3', 'DLL4', 'FOXO1', 'HOXA10', 'CCND3', 'HOXA9', 'CCND2', 'CCND1', 'E2F1', 'MYC', 'AKT1', 'HES1', 'MAP3K7', 'STAT5B', 'MAP2K4', 'CARD11', 'JAG1', 'MAP2K2', 'JAG2', 'TRAF6', 'BCL2L1', 'BIRC5', 'PRKCQ', 'GRB2', 'BIRC3', 'MDM2', 'IL7R', 'NOTCH1', 'IRS1', 'EIF4EBP1', 'BCL10', 'GATA3', 'HIF1A', 'RBPJ', 'RASGRP1', 'NKX3-1', 'PLCG1', 'PLCG2', 'STAT5A', 'SKP2', 'LYN', 'JUN', 'APAF1', 'TCF12', 'NFATC1', 'VAV1', 'NFKBIA', 'IL7', 'TAL1', 'BCL2', 'LCP2', 'ITK', 'LAT', 'SOS1', 'GSK3B', 'SHC1', 'RASGRF1', 'BCL2A1', 'BMI1', 'ITPR1', 'CASP9', 'EIF4E', 'MCL1', 'STAT1', 'CDKN2A', 'CDKN2B', 'PDPK1', 'STAT3', 'FOS', 'MTOR', 'ZAP70', 'LCK', 'ADAM17', 'RPS6KB1', 'PLCB1', 'CDKN1B', 'CDKN1A', 'PTEN', 'MALT1', 'LYL1', 'MAPK8', 'CXCR4', 'EP300', 'MAPK3', 'PTK2B', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'JAK2', 'Na']
T-Cell Cytotoxic Activation	['MAP2K4', 'MAP2K3', 'JUN', 'PDPK1', 'GZMB', 'CCL20', 'FOS', 'TIRAP', 'BGN', 'IRAK4', 'IL18', 'S100B', 'TLR2', 'IL1B', 'TLR1', 'MYD88', 'NFKBIA', 'VCAN', 'IL6', 'TRAF6', 'IFNG', 'HSPA1A', 'TLR9', 'KRAS', 'TLR6', 'TLR4', 'SRC', 'PRF1', 'HMGB1', 'TNF', 'AGER', 'GNAI1', 'DEFB1', 'HSP90B1', 'MAPK8', 'IRAK1', 'AKT1', 'MAPK1', 'MAP3K7', 'CCR6', 'MAP2K6', 'S100A12', 'MAP2K7', 'Na']
T-Cell Cytotoxic Response against Melanocytes in Vitiligo	['RHOA', 'IL4R', 'MAP3K1', 'IL1R1', 'IRAK4', 'IL18', 'TYK2', 'VAV3', 'IL2', 'MAPK14', 'IL5', 'IL1B', 'IL4', 'NFKBIA', 'PTPRC', 'IL6', 'CD4', 'IFNG', 'CD28', 'LCP2', 'CD247', 'PDCD1', 'PTPN6', 'IL18R1', 'RAF1', 'LAT', 'SOS1', 'CXCL8', 'CD86', 'TRB', 'TRA', 'CD80', 'IL1RAP', 'CD3G', 'IL2RG', 'CD3E', 'IL27RA', 'CD3D', 'ITPR1', 'PAK1', 'IRAK1', 'TBX21', 'AKT1', 'STAT6', 'GRAP2', 'CTLA4', 'FCER1G', 'MAP3K7', 'IL12RB2', 'IL12RB1', 'MAP3K8', 'ICOS', 'CARD11', 'MAP2K2', 'STAT1', 'IFNGR1', 'MAP2K1', 'IFNGR2', 'PDPK1', 'STAT3', 'STAT4', 'MAF', 'MYD88', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'IL27', 'BCL10', 'GATA3', 'MALT1', 'IL18RAP', 'MAPK9', 'MAPK3', 'PLCG1', 'IL12B', 'MAPK1', 'IL12A', 'FYN', 'JAK3', 'JAK1', 'NCK1', 'STAT5A', 'MAP2K7', 'JAK2', 'Na']
T-Cell Cytotoxic Response in Ulcerative Colitis	['CARD11', 'MAP2K2', 'JUN', 'TNFSF15', 'MAP2K1', 'PDPK1', 'IL13', 'FOS', 'TRAF2', 'NFKBIA', 'ZAP70', 'LCK', 'CD8A', 'TRAF6', 'LTA', 'PRKCQ', 'GRB2', 'CD247', 'MAP3K14', 'TNFRSF25', 'PTPN6', 'RAF1', 'LAT', 'SOS1', 'TRB', 'TRA', 'TRADD', 'BCL10', 'CD3G', 'FASLG', 'CD3E', 'CD3D', 'ITPR1', 'MALT1', 'MAPK9', 'AKT1', 'MAPK3', 'PTK2B', 'CTLA4', 'PLCG1', 'MAPK1', 'FYN', 'RIPK1', 'FCER1G', 'MAP3K7', 'MAP3K8', 'ICOS', 'MAP2K7', 'Na']
T-Cell Genetic Rearrangements in Acute Lymphoblastic Leukemia	['LMO2', 'LMO1', 'LDB1', 'TCF12', 'OLIG2', 'HOXA10', 'LCK', 'LYL1', 'HOXA9', 'CCND2', 'MYB', 'HOXA@', 'TAL2', 'TLX3', 'TAL1', 'TLX1', 'NKX3-1', 'TCF3', 'HOXA5', 'Na']
T-Cells Differentiation Block in Psoriasis	['TGFB1', 'SMAD3', 'MAP3K1', 'IL10', 'IL1R1', 'STAT1', 'IFNGR1', 'STAT3', 'IL13', 'STAT4', 'IL18', 'TYK2', 'TGFBR1', 'RUNX3', 'FOXP3', 'IL17A', 'IL1B', 'MYD88', 'IL4', 'IL6', 'IL23A', 'IFNG', 'IL17F', 'PTPN6', 'IFNAR1', 'IFNAR2', 'IL22', 'IL21', 'IFNA1', 'IL23R', 'IL27', 'IL1RAP', 'TNF', 'RORC', 'GATA3', 'IL27RA', 'PTGS2', 'TBX21', 'IL12B', 'IL12RB2', 'IL6R', 'IL12RB1', 'JAK1', 'JAK2', 'Na']
T-Cells Passage through the Blood-Brain Barrier	['ITGB1', 'ITGA4', 'MADCAM1', 'VCAM1', 'ICAM1', 'Na']
Telogen Maintenance in Androgenic Alopecia	['LEF1', 'BMPR2', 'NOTCH1', 'WNT10B', 'NOG', 'SMAD1', 'CTNNB1', 'PDGFA', 'DLL1', 'DKK1', 'RUNX2', 'FGF18', 'SFRP4', 'FGF7', 'BMP4', 'CREB1', 'MYC', 'SP7', 'FGF10', 'ITGA6', 'CD34', 'BMPR1A', 'CD200', 'Na']
Tertiary Hypothyroidism	['TRHR', 'POU1F1', 'SLC16A2', 'STAT3', 'PRKCB', 'SSTR2', 'TSHR', 'CREB1', 'TG', 'SST', 'LEP', 'GNAQ', 'PLCB1', 'PCSK2', 'PCSK1', 'THRB', 'THRA', 'TRH', 'ADRA1B', 'ITPR1', 'TPO', 'GNA11', 'LEPR', 'NKX2-1', 'CGA', 'JAK1', 'TSHB', 'JAK2', 'Na']
Testicular Dysgenesis Causes Male Infertility	['DHH', 'AMHR2', 'CBX2', 'NR0B1', 'GATA4', 'SOX3', 'CYP17A1', 'NR5A1', 'WT1', 'FGF9', 'CYP11A1', 'STAR', 'SRY', 'SOX9', 'AMH', 'PTGDS', 'Na']
TGFB2 Signaling Impairement in Osteoarthritis	['ATF2', 'SMAD3', 'ACVRL1', 'SMAD2', 'SMAD5', 'MAP2K3', 'TGFB2', 'SMAD4', 'SMURF2', 'SMURF1', 'SMAD1', 'TGFBR1', 'SMAD9', 'TGFBR2', 'MAPK14', 'RUNX2', 'ACAN', 'MMP13', 'COL2A1', 'TIMP3', 'MIR140', 'TIMP1', 'MAP3K7', 'TAB1', 'Na']
TGF-beta Signaling in Skin Aging	['TGFB1', 'COL1A2', 'SMAD3', 'SMAD2', 'SMAD4', 'MMP1', 'SMURF2', 'SMAD7', 'CCN2', 'TGFBR1', 'TGFBR2', 'Na']
TGFBR Signaling in Pancreatic Neoplasms	['TGFB1', 'SMAD3', 'EGR1', 'SMAD2', 'MAP2K2', 'TGFB3', 'TGFB2', 'JUN', 'DAXX', 'SMAD4', 'MAP2K1', 'APAF1', 'ATRX', 'FOS', 'BRAF', 'TGFBR1', 'TGFBR2', 'CREB1', 'RAD51', 'SP1', 'MAPK10', 'CDK4', 'CDK2', 'BCL2', 'BAX', 'CYCS', 'KRAS', 'GRB2', 'SOS1', 'CEBPB', 'CDKN1B', 'SHC1', 'CDKN1A', 'BRCA1', 'BRCA2', 'ELK1', 'MAPK9', 'CASP9', 'MAPK8', 'EP300', 'MYC', 'MAPK3', 'CASP3', 'MAPK1', 'HRAS', 'MAP3K5', 'MAP2K7', 'Na']
Th0-Cell Aberrant Activation in Systemic Lupus Erythematosus	['JUN', 'APAF1', 'NFATC2', 'NFATC1', 'VAV1', 'TNFRSF1A', 'IL2', 'NFKBIA', 'ELF1', 'PTPRC', 'CD4', 'FAS', 'IFNG', 'CD28', 'BAX', 'CAMK4', 'CYCS', 'CD247', 'TNFRSF25', 'PTPN6', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'CD40', 'TRA', 'TRADD', 'CD80', 'TNF', 'CD3G', 'CD3E', 'CD3D', 'ITPR1', 'CASP8', 'CASP9', 'CASP10', 'AKT1', 'CASP2', 'CASP3', 'FADD', 'CTLA4', 'SLAMF6', 'RIPK1', 'FCER1G', 'MAP3K8', 'MAP3K5', 'ICOS', 'MAP2K2', 'DAXX', 'PRKCD', 'SYK', 'DAPK1', 'MAP2K1', 'PDPK1', 'FOS', 'TNFRSF10B', 'TNFRSF10A', 'TRAF2', 'MTOR', 'ZAP70', 'CREB1', 'LCK', 'SIVA1', 'GRB2', 'CD40LG', 'MAP3K14', 'DNMT1', 'CREM', 'LY9', 'PIK3CG', 'RASGRP1', 'MAPK3', 'PLCG1', 'MAPK1', 'FYN', 'BID', 'RAB4A', 'MAP2K7', 'Na']
Th17-Cell Activation in Crohn's Disease	['TGFB1', 'IL10', 'TNFSF15', 'STAT3', 'CCL20', 'TYK2', 'TGFBR1', 'FOXP3', 'IL2', 'IL17A', 'ZAP70', 'LCK', 'IL6', 'CD4', 'IL23A', 'IL2RA', 'CD28', 'IL17F', 'CD247', 'LAT', 'IL22', 'TRB', 'IL21', 'TRA', 'IL23R', 'IL21R', 'CD80', 'RORC', 'CD3G', 'CD3E', 'CD3D', 'IL12B', 'IL12A', 'FCER1G', 'IL12RB2', 'JAK3', 'CCR6', 'IL6R', 'IL12RB1', 'STAT5A', 'JAK2', 'Na']
Th17-Cell and Th1 Immune Responsein Psoriatic Arthritis	['TGFB1', 'MAP3K1', 'IL1R1', 'IL13', 'IRAK4', 'IL18', 'TYK2', 'TGFBR1', 'IL1B', 'NFKBIA', 'PTPRC', 'IL6', 'CD4', 'IL23A', 'IRF4', 'IFNG', 'CD28', 'IL6ST', 'CD247', 'LAT', 'CD86', 'TRB', 'TRA', 'IL21R', 'CD80', 'IL1RAP', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'IRAK1', 'AKT1', 'GRAP2', 'FCER1G', 'MAP3K7', 'IL12RB2', 'IL12RB1', 'MAP3K8', 'ICOS', 'SMAD3', 'CARD11', 'PDPK1', 'STAT3', 'IL17A', 'MYD88', 'ZAP70', 'LCK', 'TRAF6', 'IL17F', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'IL22', 'IL21', 'IL23R', 'BCL10', 'RORC', 'MALT1', 'PLCG1', 'IL12B', 'FYN', 'JAK3', 'IL6R', 'JAK1', 'JAK2', 'Na']
Th17-Cell Differentiation in Asthma	['TGFB1', 'MAP3K1', 'IL1R1', 'CCL20', 'IRAK4', 'IL18', 'TYK2', 'TGFBR1', 'IL1B', 'NFKBIA', 'PTPRC', 'IL6', 'CD4', 'IL23A', 'IRF4', 'CD28', 'IL6ST', 'CD247', 'LAT', 'CD86', 'TRB', 'TRA', 'IL21R', 'CD80', 'IL1RAP', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'IRAK1', 'AKT1', 'GRAP2', 'FCER1G', 'MAP3K7', 'IL12RB2', 'CCR6', 'IL12RB1', 'MAP3K8', 'ICOS', 'SMAD3', 'CARD11', 'PDPK1', 'STAT3', 'IL17A', 'MYD88', 'ZAP70', 'LCK', 'TRAF6', 'IL17F', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'IL22', 'IL21', 'IL23R', 'BCL10', 'RORC', 'MALT1', 'PLCG1', 'FYN', 'JAK3', 'IL6R', 'JAK1', 'JAK2', 'Na']
Th17-Cell Function in Systemic Lupus Erythematosus	['MAP3K1', 'IL1R1', 'IRAK4', 'IL18', 'TYK2', 'IL1B', 'NFKBIA', 'IL6', 'CD4', 'IL23A', 'IRF4', 'IL6ST', 'CD247', 'LAT', 'TRB', 'TRA', 'IL21R', 'IL1RAP', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'IRAK1', 'FCER1G', 'MAP3K7', 'IL12RB2', 'IL12RB1', 'CARD11', 'SYK', 'STAT3', 'IL17A', 'MYD88', 'ZAP70', 'LCK', 'TRAF6', 'IL17F', 'PRKCQ', 'IFNAR1', 'IFNAR2', 'IFNA1', 'IL23R', 'BCL10', 'RORC', 'MALT1', 'PLCG1', 'FYN', 'JAK3', 'IL6R', 'JAK1', 'JAK2', 'Na']
Th17-Cell Numbers Reduction in HIV	['TGFB1', 'SMAD3', 'MAP3K1', 'IL1R1', 'STAT3', 'IRAK4', 'IL18', 'TYK2', 'TGFBR1', 'IL17A', 'IL1B', 'MYD88', 'IL6', 'IL23A', 'TRAF6', 'IL17F', 'IL6ST', 'IL22', 'IL21', 'IL23R', 'IL21R', 'IL1RAP', 'RORC', 'IL2RG', 'IRAK1', 'IL12RB2', 'JAK3', 'IL6R', 'IL12RB1', 'JAK1', 'JAK2', 'Na']
Th1-Cell Activation in Crohn's Disease	['STAT1', 'TNFSF15', 'IFNGR1', 'STAT4', 'IL18', 'TYK2', 'RUNX3', 'IL2', 'ZAP70', 'LCK', 'CD4', 'IL2RA', 'IFNG', 'CD28', 'CD247', 'IL18R1', 'LAT', 'TRB', 'TRA', 'IL27', 'CD80', 'CD3G', 'CD3E', 'IL27RA', 'CD3D', 'CXCR3', 'TBX21', 'IL12B', 'IL12A', 'FCER1G', 'IL12RB2', 'JAK3', 'IL12RB1', 'CCR5', 'STAT5A', 'ICOS', 'ICOSLG', 'Na']
Th1-Cell Function in Systemic Lupus Erythematosus	['IL10', 'NFATC2', 'NFATC1', 'TYK2', 'IL2', 'MAPK14', 'IL4', 'CD4', 'IFNG', 'CD28', 'CAMK4', 'CD247', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'TRA', 'CD80', 'CD3G', 'CD3E', 'CD3D', 'ITPR1', 'TBX21', 'AKT1', 'FCER1G', 'IL12RB2', 'IL12RB1', 'ICOS', 'MAP2K2', 'PRKCD', 'STAT1', 'IFNGR1', 'SYK', 'MAP2K1', 'IFNGR2', 'PDPK1', 'STAT4', 'MTOR', 'ZAP70', 'CREB1', 'LCK', 'GRB2', 'CREM', 'IKZF1', 'ETS1', 'PIK3CG', 'MAPK3', 'PLCG1', 'IL12B', 'MAPK1', 'IL12A', 'FYN', 'JAK1', 'JAK2', 'Na']
Th1-Cells Activation and Proliferation in Atherosclerosis	['IRAK4', 'IL18', 'TYK2', 'IL2', 'MAPK14', 'NFKBIA', 'PTPRC', 'CD4', 'IFNG', 'TLR9', 'CD28', 'TLR7', 'CD247', 'IL18R1', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'CD40', 'TRA', 'CD80', 'CD3G', 'IL2RG', 'CD3E', 'IL27RA', 'CD3D', 'ITPR1', 'IRAK1', 'TBX21', 'AKT1', 'GRAP2', 'FCER1G', 'MAP3K7', 'IL12RB2', 'IL12RB1', 'MAP3K8', 'ICOS', 'CARD11', 'MAP2K2', 'STAT1', 'IFNGR1', 'MAP2K1', 'IFNGR2', 'PDPK1', 'STAT4', 'MYD88', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'LTA', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'IL27', 'BCL10', 'MALT1', 'IL18RAP', 'MAPK9', 'MAPK3', 'PLCG1', 'IL12B', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'STAT5A', 'MAP2K7', 'JAK2', 'Na']
Th2-Cell Function in Systemic Lupus Erythematosus	['IL4R', 'IL10', 'IL13', 'IL5', 'IL4', 'NFKBIA', 'PTPRC', 'CD4', 'IL9', 'CD28', 'CD247', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'TRA', 'CD80', 'CD3G', 'CD3E', 'CD3D', 'ITPR1', 'AKT1', 'STAT6', 'FCER1G', 'MAP3K7', 'MAP3K8', 'ICOS', 'CARD11', 'MAP2K2', 'SYK', 'MAP2K1', 'PDPK1', 'MTOR', 'MAF', 'ZAP70', 'LCK', 'TRAF6', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'BCL10', 'GATA3', 'PIK3CG', 'MALT1', 'MAPK9', 'MAPK3', 'PLCG1', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'STAT5A', 'MAP2K7', 'Na']
Th2-Cell Function in Ulcerative Colitis	['IL4R', 'IL10', 'IL13', 'IL2', 'MAPK14', 'IL5', 'IL4', 'NFKBIA', 'PTPRC', 'CD4', 'IFNG', 'CD28', 'CD247', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'TRA', 'CD80', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'ITPR1', 'AKT1', 'STAT6', 'GRAP2', 'FCER1G', 'MAP3K7', 'MAP3K8', 'ICOS', 'CARD11', 'MAP2K2', 'MAP2K1', 'PDPK1', 'MAF', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'BCL10', 'GATA3', 'MALT1', 'MAPK9', 'MAPK3', 'PLCG1', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'MAP2K7', 'Na']
Th2-Cell Response in Asthma	['IL4R', 'IL10', 'IL13', 'IL2', 'MAPK14', 'IL5', 'IL4', 'NFKBIA', 'PTPRC', 'CD4', 'CD28', 'CD247', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'TRA', 'CD80', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'ITPR1', 'AKT1', 'STAT6', 'GRAP2', 'FCER1G', 'MAP3K7', 'MAP3K8', 'ICOS', 'CARD11', 'MAP2K2', 'MAP2K1', 'PDPK1', 'MAF', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'BCL10', 'GATA3', 'MALT1', 'MAPK9', 'MAPK3', 'PLCG1', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'STAT5A', 'MAP2K7', 'Na']
Th2-Cells Function in Systemic Scleroderma	['TGFB1', 'IL4R', 'IL10', 'IL13', 'IL2', 'MAPK14', 'IL5', 'IL4', 'NFKBIA', 'PTPRC', 'CD4', 'CD28', 'CD247', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'TRA', 'CD80', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'ITPR1', 'AKT1', 'STAT6', 'GRAP2', 'FCER1G', 'MAP3K7', 'MAP3K8', 'ICOS', 'CARD11', 'MAP2K2', 'MAP2K1', 'PDPK1', 'MAF', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'BCL10', 'GATA3', 'MALT1', 'MAPK9', 'MAPK3', 'PLCG1', 'CCL2', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'STAT5A', 'MAP2K7', 'ICOSLG', 'Na']
Thrombophilia Hereditary	['VKORC1', 'SERPINC1', 'F11', 'F10', 'FGL2', 'SERPINA10', 'F13A1', 'F12', 'PROS1', 'PROZ', 'F2', 'PLAT', 'PLG', 'F3', 'TFPI', 'F5', 'KNG1', 'F7', 'PROC', 'F8', 'THBD', 'F9', 'KLKB1', 'Na']
Thymic Follicular Hyperplasia	['LYN', 'AICDA', 'VDR', 'CCL22', 'SYK', 'CCL21', 'PDPK1', 'TRAF2', 'IL1A', 'NFKBIA', 'CXCL12', 'IL6', 'CXCL13', 'IRF8', 'BIRC5', 'MAP3K14', 'PIK3AP1', 'TLR4', 'CHRNA1', 'AIRE', 'TNFRSF13C', 'MIR146B', 'CXCR5', 'TNF', 'TNFSF13B', 'MIR146A', 'CD79B', 'CD79A', 'CASP9', 'MIR155', 'CXCR4', 'AKT1', 'IFNB1', 'CCR7', 'MAP3K8', 'CCL17', 'Na']
Thyroid Dysfunction	['MAP2K2', 'JUN', 'MAP2K1', 'PDPK1', 'STAT3', 'FOS', 'BRAF', 'NFKB1', 'MTOR', 'TSHR', 'CREB1', 'TG', 'RPS6KB1', 'PIK3CA', 'GNAO1', 'GNAQ', 'GNAS', 'RAPGEF3', 'PLCB1', 'RAF1', 'ADCY3', 'ADCY2', 'AKAP3', 'ITPR1', 'RAP1A', 'TPO', 'GNA11', 'GNA12', 'GNA13', 'AKT1', 'NKX2-1', 'MAPK1', 'CGA', 'JAK1', 'TSHB', 'JAK2', 'Na']
Thyroid Hormones in Adipose Tissue Metabolism	['STAT5B', 'SREBF1', 'INSR', 'G6PD', 'STAT3', 'NR1H3', 'IL6', 'FASN', 'LEP', 'PPARG', 'THRSP', 'IL6ST', 'IRS1', 'THRB', 'THRA', 'SERPINE1', 'LPL', 'TRH', 'RETN', 'CYP7A1', 'INS', 'ACACA', 'SOCS3', 'LEPR', 'ME1', 'IL6R', 'JAK1', 'STAT5A', 'APOB', 'JAK2', 'Na']
