0	Gene Signature
3-Methylglutaconic aciduria (HP:0003535)	['HMGCL', 'AGK', 'ATP5E', 'SERAC1', 'POLG', 'TMEM70', 'ATPAF2', 'DNAJC19', 'Na']
Abnormality of methionine metabolism (HP:0010901)	['TTC37', 'AHCY', 'MTRR', 'ABCD4', 'ADK', 'MTR', 'GNMT', 'FAH', 'LMBRD1', 'MAT1A', 'MMACHC', 'SLC25A13', 'MMADHC', 'Na']
Abnormality of glutamine family amino acid metabolism (HP:0010902)	['SLC36A2', 'SLC6A19', 'TNFRSF11A', 'SLC3A1', 'PLOD2', 'TNFRSF11B', 'SLC6A20', 'ASS1', 'ALDH4A1', 'SLC7A9', 'CPS1', 'ASL', 'OTC', 'SQSTM1', 'PRODH', 'Na']
Pulmonary fibrosis (HP:0002206)	['TGFB1', 'HPS1', 'TINF2', 'CAV1', 'HPS4', 'AP3B1', 'NR5A1', 'RNF168', 'DKC1', 'IRF5', 'FSHR', 'HLA-DPB1', 'PRTN3', 'SFTPA2', 'NOP10', 'STX1A', 'CFTR', 'HLA-DRB1', 'TERC', 'DCTN4', 'ALMS1', 'PTPN22', 'ASAH1', 'BMP15', 'CTGF', 'PSMC3IP', 'CTLA4', 'CCR6', 'KIAA0319L', 'Na']
Hydroxyprolinuria (HP:0003080)	['SLC36A2', 'ALDH4A1', 'SLC6A19', 'TNFRSF11A', 'PLOD2', 'TNFRSF11B', 'SQSTM1', 'PRODH', 'SLC6A20', 'Na']
Dislocated radial head (HP:0003083)	['CREBBP', 'IFITM5', 'COL27A1', 'CD96', 'NOTCH2', 'KIF22', 'NOG', 'B3GALT6', 'ERCC1', 'ASXL1', 'SKI', 'TBX15', 'NIPBL', 'PRKAR1A', 'CHRNG', 'GSC', 'FLNA', 'GPC6', 'SCARF2', 'ATR', 'Na']
Poor head control (HP:0002421)	['SEPN1', 'RARS2', 'HEXA', 'GM2A', 'FKBP14', 'GMPPB', 'MEGF10', 'TREX1', 'POMK', 'SNAP29', 'EXOSC3', 'DHFR', 'Na']
Distal sensory impairment (HP:0002936)	['ATP13A2', 'CAV1', 'TRPV4', 'DDHD1', 'CYP7B1', 'GDAP1', 'APTX', 'SOX10', 'DNM2', 'INF2', 'KARS', 'PMP22', 'SERPINI1', 'GARS', 'AARS', 'TYMP', 'MTMR2', 'HSPB8', 'LITAF', 'LRSAM1', 'DCAF8', 'HSPB1', 'NDRG1', 'LMNA', 'KIF5A', 'GJC2', 'FGD4', 'PRX', 'TFG', 'SH3TC2', 'MPZ', 'MFN2', 'KIF1B', 'C19ORF12', 'YARS', 'PLEKHG5', 'EGR2', 'NAGA', 'FIG4', 'GJB1', 'REEP1', 'GAN', 'SETX', 'MED25', 'GNB4', 'MATR3', 'DYNC1H1', 'PRPS1', 'GBE1', 'ATL1', 'C12ORF65', 'SPTLC1', 'ABHD12', 'SPTLC2', 'BAG3', 'NEFL', 'SACS', 'POLG', 'SBF2', 'ATP7A', 'SBF1', 'CCT5', 'Na']
Hemivertebrae (HP:0002937)	['HES7', 'JAG1', 'SEMA3E', 'PTCH2', 'ATRX', 'TMCO1', 'CHD7', 'WNT7A', 'PTCH1', 'TBX6', 'DLL3', 'GLI3', 'KIAA0196', 'B3GALTL', 'RAD21', 'SOX2', 'POR', 'EBP', 'PUF60', 'ORC1', 'SUFU', 'FGFR1', 'ROR2', 'IKBKG', 'Na']
Impaired proprioception (HP:0010831)	['TBP', 'EGR2', 'RNF170', 'CYP7B1', 'SETX', 'PRX', 'MPZ', 'MFN2', 'C10ORF2', 'PMP22', 'FXN', 'FLVCR1', 'POLG', 'GPI', 'Na']
Lumbar hyperlordosis (HP:0002938)	['FUCA1', 'ARSB', 'TRAPPC2', 'NAA10', 'TPM3', 'VPS13B', 'COL2A1', 'HSPG2', 'ACTA1', 'LMX1B', 'COL6A2', 'CLCF1', 'PLEC', 'RAB3GAP2', 'FBN1', 'FGFR3', 'CHST3', 'MATN3', 'SMARCAL1', 'VCP', 'SLC26A2', 'NPR2', 'POMT1', 'COL11A2', 'IHH', 'HSD17B10', 'ADAMTS10', 'ACAN', 'COMP', 'MED12', 'SEPN1', 'DYM', 'MFN2', 'DAG1', 'PIEZO2', 'SHOX', 'RMRP', 'Na']
Hydrocephalus (HP:0000238)	['B3GALNT2', 'FNBP4', 'ESCO2', 'WDPCP', 'B3GAT3', 'TRPV4', 'LIG4', 'RPGRIP1L', 'ALG13', 'TSC2', 'TSC1', 'TYROBP', 'L1CAM', 'SKI', 'FRAS1', 'OSTM1', 'ARHGAP31', 'TMEM138', 'BUB1B', 'DOK7', 'FANCD2', 'EOGT', 'CEP83', 'B9D2', 'DHCR7', 'B9D1', 'TP53', 'SMARCB1', 'SF3B4', 'IDUA', 'IFT172', 'ZBTB24', 'ZBTB20', 'AMER1', 'GRIP1', 'NRAS', 'SLX4', 'CCND2', 'TMEM67', 'AKT3', 'NPHP1', 'CSPP1', 'FLNA', 'GPC3', 'SHOC2', 'ZNF423', 'FKTN', 'FANCI', 'ARSB', 'MAP2K2', 'FANCL', 'DMPK', 'MAP2K1', 'FANCM', 'FANCB', 'FANCA', 'FANCC', 'FANCF', 'GFAP', 'FANCE', 'TMEM231', 'FANCG', 'VANGL2', 'TMEM5', 'CCDC88C', 'VANGL1', 'B3GALTL', 'MC1R', 'FAM111A', 'TMEM237', 'PRKAR1A', 'GNAQ', 'FGFR1', 'ERF', 'CCDC22', 'RNASEH2A', 'VSX1', 'FREM2', 'FBN1', 'FGFR3', 'FGFR2', 'OGDH', 'MKS1', 'FTO', 'DOCK6', 'NOTCH1', 'NOTCH2', 'ROGDI', 'KMT2D', 'RBPJ', 'PORCN', 'BRIP1', 'SOX2', 'PTDSS1', 'INPP5E', 'LARGE', 'TNFSF11', 'AP1S2', 'PIEZO2', 'SOX9', 'NSUN2', 'PTCH2', 'DNMT3B', 'OFD1', 'PYCR1', 'HBA1', 'PTCH1', 'DHCR24', 'BRAF', 'FUZ', 'HBA2', 'LAMB1', 'SUMF1', 'PALB2', 'TGFBR1', 'KIF7', 'TGFBR2', 'AHI1', 'RAD51C', 'ICK', 'RPGRIP1', 'CLCN7', 'PIK3CA', 'TMEM216', 'FAM20C', 'RAPSN', 'NF1', 'CEP41', 'MMACHC', 'ISPD', 'GPSM2', 'COL18A1', 'B4GALT1', 'COX7B', 'POMT1', 'POMT2', 'BRCA2', 'PIK3R2', 'TREM2', 'MTM1', 'MED12', 'IDS', 'CTSK', 'GMPPB', 'FLVCR2', 'MPDZ', 'CC2D2A', 'CEP290', 'DNAI1', 'WNT3', 'CLIC2', 'KDM6A', 'C5ORF42', 'MBTPS2', 'FKRP', 'POMGNT2', 'POMGNT1', 'KIAA0196', 'MIPOL1', 'GALC', 'TBX15', 'COL4A1', 'ERCC4', 'SMOC1', 'HYLS1', 'ERCC8', 'POMK', 'ERCC6', 'KRAS', 'B3GNT1', 'HDAC6', 'PIGV', 'GBA', 'TCIRG1', 'PTEN', 'HCCS', 'PLG', 'GLI2', 'SNX10', 'GLI3', 'RECQL4', 'ZIC3', 'ARL13B', 'TCTN2', 'ZIC2', 'SUFU', 'TCTN1', 'VHL', 'HRAS', 'GUSB', 'SLC17A5', 'Na']
Abnormality of T cell number (HP:0011839)	['WIPF1', 'DNMT3B', 'IL2RG', 'FASLG', 'PTPRC', 'MAGT1', 'IL2RA', 'CASP10', 'CD8A', 'FAS', 'NBN', 'ACP5', 'EPG5', 'ATM', 'CD247', 'RAG1', 'RAG2', 'IL7R', 'Na']
Coarse hair (HP:0002208)	['HGSNAT', 'INSR', 'EPHX1', 'OFD1', 'VPS13B', 'TMCO1', 'PTPN11', 'BRAF', 'A2ML1', 'SUMF1', 'BCS1L', 'KRT74', 'ASXL1', 'LPAR6', 'RIT1', 'KAT6B', 'KRAS', 'RAF1', 'SOS1', 'SMARCAL1', 'NOTCH2', 'SEC23A', 'HR', 'PLOD3', 'GNS', 'SGSH', 'NRAS', 'NAGLU', 'RPS6KA3', 'FLNA', 'EPS8L3', 'IKBKG', 'ATP7A', 'ATP6V0A2', 'TP63', 'Na']
Sparse scalp hair (HP:0002209)	['SPINK5', 'RNU4ATAC', 'WNT10A', 'AXIN2', 'ARID1A', 'B3GALT6', 'UBR1', 'SMARCA2', 'SMARCA4', 'FIG4', 'LMNA', 'CDH3', 'LPAR6', 'KRT17', 'KAT6B', 'SHOC2', 'PVRL4', 'B4GALT7', 'NOP10', 'PCNT', 'DSC3', 'TP63', 'Na']
Osteoarthritis (HP:0002758)	['SMAD3', 'TRAPPC2', 'KIF22', 'HGD', 'AIP', 'KIF7', 'EXT1', 'EXT2', 'COL1A2', 'MMP13', 'COL2A1', 'COL1A1', 'CLCN7', 'COL3A1', 'COL5A2', 'LMX1B', 'COL5A1', 'PRKAR1A', 'COL9A2', 'COL9A1', 'GNAS', 'COL9A3', 'FBN1', 'FGFR3', 'MATN3', 'SCARB2', 'CANT1', 'MEFV', 'SLC26A2', 'GBA', 'TNXB', 'HPGD', 'COL11A2', 'TRPS1', 'PHEX', 'WISP3', 'ACAN', 'COMP', 'GHR', 'ANKH', 'COL11A1', 'ATP7B', 'Na']
Pseudobulbar signs (HP:0002200)	['SIGMAR1', 'NOTCH3', 'CYP27A1', 'MBD5', 'AP4M1', 'FUS', 'ALS2', 'ERLIN2', 'LMNB1', 'HTRA1', 'SPG11', 'SOD1', 'Na']
Thin bony cortex (HP:0002753)	['SLC34A3', 'CYP27B1', 'VDR', 'CLCN5', 'CYP2R1', 'AKT1', 'FBN1', 'ADAMTS10', 'Na']
Delayed skeletal maturation (HP:0002750)	['WNT5A', 'B3GAT3', 'ZBTB16', 'TRPV4', 'LIG4', 'CTNS', 'SOX10', 'SMARCA2', 'NIN', 'KAT6B', 'NSMF', 'ROR2', 'GTF2IRD1', 'SBDS', 'OBSL1', 'RAF1', 'GTF2I', 'NBAS', 'HSD17B4', 'TRNS2', 'IHH', 'LRP5', 'INPPL1', 'TRNS1', 'HS6ST1', 'PROKR2', 'NRAS', 'COMP', 'ANTXR1', 'FLRT3', 'NSD1', 'KISS1R', 'FLNB', 'SHOC2', 'PCNT', 'PROK2', 'CREBBP', 'INSR', 'CD96', 'SECISBP2', 'TBCE', 'GDF5', 'IGF1', 'BAZ1B', 'A2ML1', 'IL17RD', 'EXT1', 'COL2A1', 'FGF17', 'HSPG2', 'GJB2', 'TBL2', 'LHX4', 'PIK3R1', 'GJB6', 'FGFR1', 'BTK', 'ND1', 'ND4', 'FBN1', 'CHST3', 'ND6', 'ND5', 'BLM', 'CUL7', 'WHSC1', 'NELFA', 'ATP8', 'FMR1', 'KMT2A', 'IGF1R', 'CYP19A1', 'SMC3', 'GHRHR', 'FGF8', 'PTDSS1', 'NIPBL', 'ANKRD11', 'HESX1', 'KAL1', 'COX3', 'COX2', 'COX1', 'SCARF2', 'FEZF1', 'DUSP6', 'NSUN2', 'CDT1', 'KCNJ8', 'LIMK1', 'RFC2', 'ABCC9', 'GPX4', 'PEX1', 'TACR3', 'PTPN11', 'EIF2AK3', 'BRAF', 'PAX1', 'CDC6', 'SMC1A', 'H19', 'GH1', 'MMP13', 'LETM1', 'BMP4', 'SLC7A7', 'PAX8', 'RRM2B', 'CCDC8', 'ALDH18A1', 'ATR', 'SOS1', 'DLX3', 'RNU4ATAC', 'SRCAP', 'COX4I2', 'ELN', 'CHD7', 'TRH', 'TRPS1', 'UBR1', 'ORC6', 'MECP2', 'GHR', 'RAD21', 'ORC1', 'NEU1', 'ORC4', 'CEP57', 'MBTPS2', 'TRNW', 'CCBE1', 'EYA1', 'ATRX', 'TRNQ', 'ARID1B', 'WDR11', 'EVC', 'CLIP2', 'TRNL1', 'RIT1', 'SPRY4', 'KRAS', 'PIGT', 'MVK', 'SCARB2', 'SEMA3A', 'CDKN1C', 'GBA', 'THRB', 'THRA', 'HDAC8', 'MALT1', 'ADAMTSL2', 'ACAN', 'TRNH', 'TRNF', 'SIX6', 'RPS6KA3', 'AGA', 'HRAS', 'KCNJ2', 'RMRP', 'EVC2', 'Na']
Kyphoscoliosis (HP:0002751)	['HGSNAT', 'MMP2', 'PTCH2', 'TPM2', 'PTPN11', 'TRPV4', 'PTCH1', 'SLC52A2', 'GDAP1', 'TTI2', 'CRLF1', 'MYH3', 'MAPT', 'BMP1', 'PEX7', 'PMP22', 'DNA2', 'HMGB3', 'LRP5', 'ZMPSTE24', 'TMEM165', 'PAPSS2', 'LMNA', 'ACTB', 'GNPTAB', 'PRX', 'MPZ', 'AKT1', 'FLNA', 'CLIC2', 'EGR2', 'NAA10', 'ATRX', 'B3GALT6', 'SPG20', 'COL2A1', 'ERCC1', 'HSPG2', 'AIMP1', 'ERCC2', 'STAC3', 'SMS', 'ERCC6', 'KRAS', 'RAB18', 'FBN1', 'CHST3', 'RAB3GAP1', 'FBN2', 'RBM28', 'MVK', 'NOTCH2', 'RYR1', 'SLC26A2', 'CTDP1', 'LAMA2', 'FKBP14', 'WISP3', 'RECQL4', 'CBS', 'TCTN3', 'SUFU', 'PIEZO2', 'SOX9', 'MGAT2', 'HRAS', 'SBF2', 'IKBKG', 'Na']
Pathologic fracture (HP:0002756)	['CTC1', 'NOTCH2', 'GK', 'TNFRSF11A', 'GBA', 'UROS', 'TCIRG1', 'OCRL', 'SLC4A1', 'LRP5', 'PLOD3', 'PTH1R', 'LIFR', 'B3GALT6', 'TYROBP', 'TREM2', 'MTAP', 'GNPTAB', 'ALPL', 'SC5D', 'GNAS', 'AGA', 'AGXT', 'Na']
Recurrent fractures (HP:0002757)	['CRTAP', 'MOGS', 'OCRL', 'LIFR', 'SOX10', 'DKK1', 'RUNX2', 'COL1A2', 'MTAP', 'COL1A1', 'DKC1', 'NSMF', 'SQSTM1', 'PPIB', 'NHP2', 'IFITM5', 'NFIX', 'SEMA5A', 'PRDM5', 'GORAB', 'CTNND2', 'LRP5', 'PLOD2', 'HS6ST1', 'ANTXR2', 'FBLN5', 'PROKR2', 'FLRT3', 'KISS1R', 'PDE8B', 'PROK2', 'FGF23', 'IDH1', 'SLC34A3', 'FZD4', 'CASR', 'WNT3A', 'IDH2', 'UROS', 'USB1', 'IL17RD', 'EXT1', 'EXT2', 'COL2A1', 'FGF17', 'FAM111A', 'PRKAR1A', 'FGFR1', 'GNAS', 'SMS', 'NOP10', 'FGFR2', 'NOTCH2', 'GATA1', 'GLE1', 'CYP27B1', 'FGF8', 'EFEMP2', 'CYP2R1', 'TNFSF11', 'HESX1', 'KAL1', 'SOX9', 'FEZF1', 'DUSP6', 'CTC1', 'VDR', 'LEPRE1', 'CAV1', 'TACR3', 'PYCR1', 'EIF2AK3', 'WRAP53', 'CLCN7', 'CLCN5', 'ALPL', 'LPIN2', 'TNFRSF11A', 'TERC', 'CHD7', 'IKBKAP', 'TNFRSF11B', 'AGPAT2', 'PDE11A', 'RTEL1', 'CA2', 'TERT', 'CTSK', 'WNT1', 'ZNF469', 'STAT3', 'VPS33B', 'TINF2', 'FOS', 'ANO5', 'LEMD3', 'WDR11', 'FIG4', 'TRIP11', 'SPRY4', 'KRAS', 'VIPAS39', 'SLC29A3', 'BSCL2', 'SCARB2', 'SEMA3A', 'FKBP10', 'GBA', 'TCIRG1', 'PTEN', 'SNX10', 'PHEX', 'CBS', 'HRAS', 'ATP7A', 'Na']
Osteomyelitis (HP:0002754)	['NTRK1', 'IFNGR1', 'LRRC8A', 'STAT3', 'CYBB', 'CYBA', 'BRAF', 'ANO5', 'MTAP', 'CLCN7', 'PIK3R1', 'IGLL1', 'SLCO2A1', 'BTK', 'NCF1', 'TCF3', 'LPIN2', 'DNMT1', 'IGHM', 'NCF2', 'HPGD', 'HBB', 'ATL3', 'TCIRG1', 'CD79B', 'SPTLC1', 'CD79A', 'FAM134B', 'SPTLC2', 'CTSK', 'TNFSF11', 'BLNK', 'MPV17', 'ATP7A', 'CCT5', 'Na']
Sensorimotor neuropathy (HP:0007141)	['PHYH', 'HSD17B4', 'PPP2R2B', 'SLC30A10', 'PDYN', 'AFG3L2', 'GALC', 'ABHD12', 'RPIA', 'SPTLC2', 'AMACR', 'CLCF1', 'MPV17', 'Na']
Distal upper limb amyotrophy (HP:0007149)	['INF2', 'SLC52A3', 'ALS2', 'TRPV4', 'FLNC', 'PLOD3', 'DCTN1', 'SLC39A13', 'GARS', 'SPG11', 'BSCL2', 'Na']
Abnormal spermatogenesis (HP:0008669)	['CATSPER1', 'BLM', 'NANOS1', 'SYCP3', 'USP9Y', 'CNBP', 'HFE', 'DAZ1', 'AR', 'NR5A1', 'SCP2', 'TAF4B', 'ATM', 'STEAP3', 'CFTR', 'POC1A', 'ZMYND15', 'Na']
Leiomyosarcoma (HP:0100243)	['FH', 'DCC', 'CTNNB1', 'AXIN2', 'PTPN12', 'RAD54B', 'PTPRJ', 'MLH3', 'MCC', 'PDGFRL', 'FLCN', 'NRAS', 'APC', 'PIK3CA', 'BUB1B', 'EP300', 'AKT1', 'BAX', 'FGFR3', 'TP53', 'Na']
Hypoplastic pelvis (HP:0008839)	['COL2A1', 'NSDHL', 'CUL7', 'WNT7A', 'ERCC8', 'ERCC6', 'WNT3', 'POC1A', 'Na']
Thickened calvaria (HP:0002684)	['CSF3R', 'PHF6', 'SMAD4', 'HPGD', 'LRP5', 'TNFRSF11B', 'RUNX2', 'AMER1', 'GNPTAB', 'RPS6KA3', 'DYM', 'ERCC8', 'GNAS', 'COL11A1', 'AGA', 'ERCC6', 'MAN2B1', 'SLC17A5', 'Na']
Prenatal maternal abnormality (HP:0002686)	['CPT1A', 'HBA1', 'PDX1', 'FUZ', 'HBA2', 'F5', 'TSHR', 'VANGL1', 'HADHB', 'POR', 'HADHA', 'PAH', 'FGFR1', 'PPARG', 'PTF1A', 'AFP', 'PPP1R3A', 'NR3C2', 'HDAC8', 'LMNA', 'SOX3', 'PROKR2', 'SOX2', 'SHH', 'GJA1', 'HESX1', 'LBR', 'OTX2', 'NKX2-5', 'CORIN', 'STOX1', 'Na']
Abnormality of the frontal sinuses (HP:0002687)	['DLX3', 'NOTCH2', 'ATRX', 'CTSK', 'FLNA', 'TRIM37', 'COL11A1', 'AGA', 'ALX3', 'DNAI1', 'KCNJ2', 'RUNX2', 'Na']
J-shaped sella turcica (HP:0002680)	['ADAMTSL2', 'GNPTAB', 'IDUA', 'TRIM37', 'PLOD3', 'GUSB', 'RMRP', 'SLC17A5', 'Na']
Deformed sella turcica (HP:0002681)	['NOTCH2', 'IDUA', 'PTCH2', 'PTCH1', 'PLOD3', 'ADAMTSL2', 'GNPTAB', 'DYM', 'SUFU', 'TRIM37', 'GUSB', 'RMRP', 'SLC17A5', 'Na']
Absent frontal sinuses (HP:0002688)	['NOTCH2', 'ATRX', 'CTSK', 'FLNA', 'TRIM37', 'COL11A1', 'DNAI1', 'RUNX2', 'Na']
Elfin facies (HP:0004428)	['GTF2I', 'INSR', 'CLIP2', 'TBL2', 'CYP24A1', 'LIMK1', 'RFC2', 'ELN', 'GTF2IRD1', 'BAZ1B', 'Na']
Delayed myelination (HP:0012448)	['ARNT2', 'SLC35A2', 'SLC16A2', 'GLYCTK', 'ELOVL4', 'ASNS', 'MRPS22', 'MUT', 'UPB1', 'DHFR', 'ASXL1', 'BMP4', 'SLC6A8', 'PEX7', 'GNAO1', 'PIGA', 'FBXL4', 'STAMBP', 'ERCC6', 'TBC1D24', 'ZNF335', 'GCDH', 'SHANK3', 'AHDC1', 'TAF2', 'SLC25A1', 'GFM1', 'COX7B', 'NGLY1', 'RBM8A', 'ACY1', 'ZC4H2', 'FOXG1', 'IER3IP1', 'SEPSECS', 'CLP1', 'SLC25A22', 'D2HGDH', 'Na']
Forearm undergrowth (HP:0009821)	['DYNC2H1', 'JAG1', 'ZBTB16', 'WNT7A', 'GDF5', 'TBX5', 'DHODH', 'TBX3', 'RAD51C', 'COL2A1', 'RPL26', 'TRIP11', 'FGF10', 'FGFR3', 'ATR', 'CHST3', 'BMPR1B', 'FGFR2', 'PIGT', 'EIF4A3', 'SF3B4', 'NPR2', 'SEMA3E', 'CHD7', 'IHH', 'LRP4', 'HOXD13', 'RECQL4', 'SLX4', 'NIPBL', 'SALL4', 'RPS19', 'RBM10', 'SHOX', 'B2M', 'SCARF2', 'Na']
Short middle phalanx of finger (HP:0005819)	['PHF6', 'SLC26A2', 'KMT2A', 'WNT5A', 'IHH', 'TRPV4', 'EIF2AK3', 'GDF5', 'HOXD13', 'HOXA13', 'H19', 'GATA1', 'RUNX2', 'COL2A1', 'BMP4', 'GJA1', 'MIR17HG', 'FGFR1', 'COL10A1', 'ROR2', 'RBBP8', 'PCNT', 'FGFR3', 'FGFR2', 'Na']
Aplasia involving bones of the upper limbs (HP:0009823)	['LMNA', 'GJA1', 'FGF10', 'LMBR1', 'MEGF8', 'FGFR3', 'BMPR1B', 'FGFR2', 'Na']
Aplasia involving forearm bones (HP:0009822)	['SF3B4', 'ESCO2', 'SEMA3E', 'RBM8A', 'CHD7', 'WNT7A', 'FANCB', 'FANCA', 'HOXD13', 'FANCC', 'LMBR1', 'FANCE', 'TBX3', 'MIPOL1', 'RECQL4', 'ZIC3', 'SALL4', 'FANCD2', 'FGF10', 'FLNB', 'FGFR3', 'FGFR2', 'Na']
Aplasia involving bones of the extremities (HP:0009825)	['LMNA', 'GJA1', 'FGF10', 'LMBR1', 'MEGF8', 'FGFR3', 'BMPR1B', 'FGFR2', 'Na']
Polycystic ovaries (HP:0000147)	['MKKS', 'BBS2', 'MAP3K1', 'HARS2', 'BBS1', 'LIMK1', 'RFC2', 'WDPCP', 'CAV1', 'CBX2', 'BBIP1', 'PTCH1', 'SDHD', 'SDHB', 'SDHC', 'NR5A1', 'PIK3CA', 'FSHR', 'ATM', 'GTF2IRD1', 'SDCCAG8', 'GTF2I', 'ELN', 'HSD17B4', 'PPP1R3A', 'AGPAT2', 'ANTXR2', 'BMP15', 'LMNA', 'PSMC3IP', 'NPHP1', 'AKT1', 'AKT2', 'MSX1', 'BBS9', 'BBS7', 'CEP290', 'BBS5', 'BBS4', 'INSR', 'DMRT2', 'DMRT1', 'FOS', 'BAZ1B', 'NR0B1', 'LZTFL1', 'BBS10', 'BBS12', 'CLIP2', 'POR', 'TTC8', 'TBL2', 'HNF1A', 'LARS2', 'CLPP', 'GNAS', 'PPARG', 'TRIM32', 'IFT27', 'MKS1', 'BSCL2', 'KLLN', 'DHH', 'ARL6', 'ALMS1', 'PTEN', 'PLG', 'SOX3', 'NSDHL', 'SRY', 'SOX9', 'Na']
Bronchiectasis (HP:0002110)	['CCDC39', 'RSPH4A', 'DYX1C1', 'DNAH11', 'DNAAF3', 'CCDC114', 'DNMT3B', 'LRBA', 'C21ORF59', 'DNAAF1', 'TAP2', 'TAP1', 'TAPBP', 'SCNN1G', 'RSPH9', 'CD8A', 'ARMC4', 'SCNN1B', 'ATM', 'CCDC65', 'DNAL1', 'ZMYND10', 'SPAG1', 'DRC1', 'RIN2', 'RSPH1', 'CCDC40', 'CFTR', 'CCNO', 'IGHM', 'BLM', 'TNFRSF13B', 'IL21R', 'CCDC103', 'SCNN1A', 'PIK3CD', 'LRRC6', 'HYDIN', 'NBN', 'PGM3', 'DNAI1', 'DNAI2', 'ICOS', 'Na']
Supernumerary ribs (HP:0005815)	['PTCH2', 'RBM8A', 'ZBTB16', 'PTCH1', 'PAX3', 'RUNX2', 'SKI', 'SOX2', 'NIPBL', 'SUFU', 'ANKRD11', 'GPC3', 'IKBKG', 'Na']
Pulmonary infiltrates (HP:0002113)	['PDGFRA', 'IL10', 'STAT4', 'CAV1', 'RAB27A', 'TSC2', 'TSC1', 'HLA-B', 'FOXP1', 'MYD88', 'IRF5', 'HLA-DPB1', 'PRTN3', 'LPIN2', 'TLR4', 'BIRC3', 'HLA-DRB1', 'MEFV', 'GBA', 'IL23R', 'PTPN22', 'NOD2', 'C4A', 'MALT1', 'CTGF', 'CTLA4', 'APOE', 'IL12RB2', 'CCR6', 'Na']
Abnormality of intracranial pressure (HP:0012640)	['IL10', 'MLH1', 'CASR', 'STAT4', 'TCF12', 'SDHD', 'TSC2', 'TSC1', 'MSH2', 'HLA-B', 'SDHB', 'SDHC', 'L1CAM', 'GALK1', 'PIK3CA', 'MSH6', 'NF2', 'ERF', 'TLR4', 'FGFR3', 'FGFR2', 'KLLN', 'MEFV', 'IL23R', 'PRF1', 'LRP5', 'PTEN', 'NOD2', 'TWIST1', 'C4A', 'ANTXR1', 'GNA11', 'AKT1', 'ALX4', 'VHL', 'SOST', 'IL12RB2', 'PMS2', 'Na']
Alveolar cell carcinoma (HP:0006519)	['PARK2', 'BRAF', 'DLEC1', 'EGFR', 'RASSF1', 'IRF1', 'PIK3CA', 'SLC22A18', 'PPP2R1B', 'ERBB2', 'KRAS', 'SFTPA2', 'MAP3K8', 'Na']
Abnormality of skeletal muscle fiber size (HP:0012084)	['RYR1', 'TPM3', 'FHL1', 'DYSF', 'DPM3', 'SEPN1', 'ACTA1', 'STIM1', 'COL6A1', 'OPA1', 'COL6A3', 'COL6A2', 'ITGA7', 'TCAP', 'POLG', 'TRIM32', 'Na']
Supernumerary spleens (HP:0009799)	['CCDC39', 'RAB23', 'MYCN', 'ZIC3', 'ESCO2', 'GDF1', 'NPHP3', 'HYLS1', 'GPC3', 'MKS1', 'Na']
Abnormal vertebral ossification (HP:0100569)	['RNU4ATAC', 'SLC26A2', 'TRPV4', 'INPPL1', 'B3GALT6', 'COL2A1', 'LFNG', 'HSPG2', 'BMPER', 'ALPL', 'TRIP11', 'FLNB', 'LBR', 'SOX9', 'WNT3', 'RMRP', 'NKX3-2', 'Na']
Impaired pain sensation (HP:0007328)	['SNRPN', 'NTRK1', 'ABCA1', 'WFS1', 'LIFR', 'IGF2', 'NGF', 'H19', 'GJB1', 'FBN1', 'SHANK3', 'HDAC4', 'FLII', 'PRPS1', 'IKBKAP', 'RAI1', 'SCN9A', 'SCN11A', 'KCNQ1OT1', 'OPA1', 'NDN', 'AIFM1', 'MFN2', 'MPV17', 'CCT5', 'Na']
Hypopigmentation of the fundus (HP:0007894)	['OCA2', 'KIF11', 'SLC45A2', 'TSC2', 'TSC1', 'SOX10', 'TYR', 'KIF7', 'TOPORS', 'BLOC1S6', 'COL4A1', 'MFRP', 'EDNRB', 'EPG5', 'TRIM37', 'FLNB', 'SNRNP200', 'RGR', 'SLC25A15', 'Na']
Abnormal ciliary motility (HP:0012262)	['CCDC39', 'RSPH4A', 'DYX1C1', 'DNAH11', 'DNAAF3', 'CCDC114', 'HEATR2', 'CCDC103', 'LRRC6', 'RSPH9', 'NME8', 'HYDIN', 'DNAL1', 'DNAI1', 'Na']
Abnormal respiratory motile cilium physiology (HP:0012261)	['CCDC39', 'RSPH4A', 'DYX1C1', 'DNAH11', 'DNAAF3', 'CCDC114', 'HEATR2', 'CCDC103', 'C21ORF59', 'LRRC6', 'RSPH9', 'NME8', 'ARMC4', 'HYDIN', 'CCDC65', 'DNAL1', 'ZMYND10', 'SPAG1', 'DNAI1', 'Na']
Aplasia/hypoplasia of the uterus (HP:0008684)	['DHH', 'RBM8A', 'WNT7A', 'HCCS', 'HNF1B', 'DCAF17', 'B3GALTL', 'CYP11B1', 'CLPP', 'IRF6', 'STRA6', 'WNT4', 'BMPR1B', 'Na']
Carpal bone hypoplasia (HP:0001498)	['COMP', 'GNPTAB', 'KIF22', 'SALL4', 'DYM', 'RBM8A', 'TRPV4', 'EIF2AK3', 'Na']
